Unnamed: 0,Greek Entry,Entry,Definition
5850,γ,"גַּם,  (גמא) גַּאַם"," (preced.) joint, angle, esp. two sides of a rectangle.  Erub. 55a כמין גם Ar. (ed. גאם) in the shape of a right angle. Zeb. 53b גמא (Yalk. Lev. 441 גאם). Pes. 8b שורה אחת כמין ג' one row of wine vessels, in the shape of &c., i.e. the front and the whole upper layer. Y. ib. I, 27b bot. קולפו כמין גם.—Kel. XIV, 8 (מפתח) של גם שנשבר מתוך גומו a key whose bit is joined (opp. to של ארכובה of one piece) broken at its junction. [Sabb. 105a על הגם Ar., ed. על הגַּס, q. v.]—Pl. גַּמִּים, גַּמִּין. Y. Pes. l. c. קולפו כמין שני ג' he takes off for examination two front and two upper layers, v. supra. Ib. if the vessels are arranged like steps קולפו ג' ג' he must examine by front and upper layers on each landing. B. Mets. 28a מדת גַּמָּיו the combined measure of both dimensions of a piece of goods, square measure, opp. מדת ארכו ומדת רחבו the measure of each dimension specified.—Sabb. 103b גַּמִּין, v. גי""מל.—[Commentators explain our w. = Greek Gamma, Γ, whence the Var. גַּמָּא.] | "
5851,γ,גַּמָּא," (Γάμμα)  1)Gamma, the third letter of the Greek alphabet.  Shek. III, 2 אלפא ביתא ג' Ms. O. (ed. גמלא).—2)the shape of a Gamma, Γ, v. preced.  | "
5745,γ,"(גלוגדק) גְּלוּגְדְּקָא,  גְּלֶקְטִיקָא"," (popular corruption of lectica; for the prefixed guttural cmp. laena and χλαῖνα, lectum and κλίνη; v. Liddell & Scott’s Greek Dict.  s. lit. Γ) 1)litter, sedan-chair.  Bets. 25b Ar. (ed. גלודקי, Ms. M. גלנדקי). Cant. R. to V, 5; Koh. R. to IX, 11 אפי' בגלק' לא וכ' could not even be carried in a lectica. Cant. R. to IV, 8 בכל קדיקה; Yalk. Ps. 838 כל קרקיא (read בִּכְלֶקְדִּיקָא). Ib. Lev. 666 שלא יטייל אחריך בגלטק'; Sifra B’har Par. 5, ch. VII … יטול … בלנטיא) he (the Hebrew servant) shall not walk behind thee when thou art carried in the lectica, v. לֶקְטִיקָא. Sifré Deut. 37 גלגוטיקא; Yalk. Kings 238 גלוגיקא.—*2) (= lecticula) bier.  Targ. Job XV, 24 איטימוס לגלוגדיקא Ar. ed. Koh. (ed. לגלוגדק) ready for the bier (for death, cmp. LXX).—3) *foot-stool to the throne.  Targ. Y. Ex. XXIV, 10 אתקניה גְּלוּגְדַּק וכ' (גִּיל' some ed.) made the sapphire brick a foot-stool in place of the hypopodion &c.—Targ. Lam. II, 1 גלוגדקא דרגלוהי (h. text הדום רגליו). | "
5559,γάδαρος,*גַּיְידּוֹר," (γαΰδαρος, Sachs Beitr. I, 155; mod.  Greek γάδαρος; prob. an adaptation of עָרוֹד, v. S. s. v. γαρασδοειδής) a small ass. Y. B. Mets. VI, 11a. Cmp. גִּירְדּוֹנָא. | "
5372,γάζα,גִּזָּא גַּזָּא," (= גנזא; גנז; fr. which γάζα) treasure, collection.  בי ג'־ treasury. Sabb. 63a ומשתכחא בי ג' וכ' Ms. M. a. Ar. (ed. בְּגַזָּאֵי) it is found in the treasury (among the collections) of queen &c. Yoma 51a בי ג' דאהרן Aaron’s (the Highpriest’s) fund. Hor. 9a דיליך או דג' (Ms. M. דידיך דג', insert או, v. Rabb. D. S. a. l. note) from thy (the Highpriest’s) private money or from the fund?—Meïl. 17b עולו לבי ג' Ar. (ed. עיילינהו לגניזה) go ye into the treasury (he took them to &c.). Ḥull. 139a wherever the vowed sacrifice stands, בבי ג' דרחמנא וכ' it is in the Lord’s treasury (it is to be considered as if its delivery had taken place).—[גִּזָּא Ber. 40ab Ar., v. גַּוָּוזָא I.] | "
5785,γάλιον,*גַּלִּי," (cmp. γάλιον) galium, bed-straw, an odoriferous plant.  Targ. Y. Num. XXI, 12 [read:] דמרבי חילפי וג'. | "
5851,γάμμα,גַּמָּא," (Γάμμα)  1)Gamma, the third letter of the Greek alphabet.  Shek. III, 2 אלפא ביתא ג' Ms. O. (ed. גמלא).—2)the shape of a Gamma, Γ, v. preced.  | "
5866,γάμος,"*גְּמוּמָסִית,  גּוּמָּסִית"," (גמס, to couple; cmp. גמז) coupling song, a sarcastic adaptation of γάμος, to deride the hymenean songs in their licentious application to sodomy and to copulation of animals (cmp. אִיפּוֹתּוֹרוֹס). —Pl. גְּמוּמָסִיֹּות, גּוּמָּסִיֹּות (Ar. ed. Koh. גַּמְסָסִיֹּות). Gen. R. s. 26 the generation of the flood were not doomed to destruction עד שכתבו ג' לזכר ולבהמה until they composed hymenean songs for sodomy &c.; Tanḥ., ed. Bub., B’resh. 22 גמיקיסום; 33 קמיסמסין, Var. קמיסקסין, Y’lamd. quot. in Ar. גמיסיקין—(perversions arisen from confounding our w. with גַּמִּיקִין q. v.); Yalk. Gen. 43 גממטיות (corr. acc.).; Lev. R. s. 23 גומסיות לזכר ולנקבה (corr. acc.). | "
5809,γαλήνη,גַּלֵּינֵי," (γαλήνη) calm, stillness of wind and wave.  Y. Yeb. XV, 15d top אם (היה) הים ג' וכ' if there was a calm sea, and you looked around and there was none &c.; Y. Erub. IV, 21d bot. גלנו ed. Krot. (corr. acc.). | "
5710,γαλῆ,גַּלְאַקְסִינוֹן,"(ed. גלא ק') (γαλῆ Ἀξεινῶν) [fur of] the weasel imported by the Axeinoi (living around the Pontus Axenus or Euxenus); ermine (v. Sm. Ant. s. v. Pellis).  Gen. R. s. 20, end (גלא) גלי ק'. Y. Sabb. II, 4d bot. (rendition of תַּחַשׁ) גלקטינון; Koh. R. to I, 9 גלטינון (corr. acc.). Ib. והכלב גלבטינון (read גלכסינון) and the dog shall wear ermine fur. | "
5889,γαμίσκω,גַּמִּיקִין," (γαμικά, τὰ) marriage, nuptial feast (the guests of which are the witnesses of the marriage; v. Sm. Ant. s. v. Marriage);wedding contract.  Pesik. Haḥod. p. 52b; Yalk. Ex. 190 a king married many wives ולא כתב להם לא ג' ולא איפטיא but did not order in their behalf a record of the nuptial act or of the date of marriage וכיון שנשא … וכתב לה ג' וכ' but when he married a woman of noble descent, he had her marriage recorded as we read (Esth. II, 16) &c., v. אִיפַּטְיָא; Pesik. R. s. 15 כתובת גהיקן (read גמ'). Ex. R. s. 32 שאין ביניהם גמיסקין for there is between them no wedding feast to testify to their alliance. Ib. s. 47 כתב לה גמיסקוס משלו he had a marriage contract written at his own expense; עֲשֵׂה לה ג' ולואי וכ' prepare thou the certificate, and would I could prevail upon myself to lend my signature to it! [Var. in ed. a. Ar. גמיקן, גמיקון, גמיסקין, גמיסקוס, v. Ar. ed. Koh. s. v. גמס, note.—The nouns γαμισκος, γαμισκα, as if from γαμίσκω, are not otherwise recorded in the Greek vocabulary, and seem to be cacophemistic perversions; cmp. גמומסית.] | "
5889,γαμικά,גַּמִּיקִין," (γαμικά, τὰ) marriage, nuptial feast (the guests of which are the witnesses of the marriage; v. Sm. Ant. s. v. Marriage);wedding contract.  Pesik. Haḥod. p. 52b; Yalk. Ex. 190 a king married many wives ולא כתב להם לא ג' ולא איפטיא but did not order in their behalf a record of the nuptial act or of the date of marriage וכיון שנשא … וכתב לה ג' וכ' but when he married a woman of noble descent, he had her marriage recorded as we read (Esth. II, 16) &c., v. אִיפַּטְיָא; Pesik. R. s. 15 כתובת גהיקן (read גמ'). Ex. R. s. 32 שאין ביניהם גמיסקין for there is between them no wedding feast to testify to their alliance. Ib. s. 47 כתב לה גמיסקוס משלו he had a marriage contract written at his own expense; עֲשֵׂה לה ג' ולואי וכ' prepare thou the certificate, and would I could prevail upon myself to lend my signature to it! [Var. in ed. a. Ar. גמיקן, גמיקון, גמיסקין, גמיסקוס, v. Ar. ed. Koh. s. v. גמס, note.—The nouns γαμισκος, γαμισκα, as if from γαμίσκω, are not otherwise recorded in the Greek vocabulary, and seem to be cacophemistic perversions; cmp. גמומסית.] | "
5889,γαμισκα,גַּמִּיקִין," (γαμικά, τὰ) marriage, nuptial feast (the guests of which are the witnesses of the marriage; v. Sm. Ant. s. v. Marriage);wedding contract.  Pesik. Haḥod. p. 52b; Yalk. Ex. 190 a king married many wives ולא כתב להם לא ג' ולא איפטיא but did not order in their behalf a record of the nuptial act or of the date of marriage וכיון שנשא … וכתב לה ג' וכ' but when he married a woman of noble descent, he had her marriage recorded as we read (Esth. II, 16) &c., v. אִיפַּטְיָא; Pesik. R. s. 15 כתובת גהיקן (read גמ'). Ex. R. s. 32 שאין ביניהם גמיסקין for there is between them no wedding feast to testify to their alliance. Ib. s. 47 כתב לה גמיסקוס משלו he had a marriage contract written at his own expense; עֲשֵׂה לה ג' ולואי וכ' prepare thou the certificate, and would I could prevail upon myself to lend my signature to it! [Var. in ed. a. Ar. גמיקן, גמיקון, גמיסקין, גמיסקוס, v. Ar. ed. Koh. s. v. גמס, note.—The nouns γαμισκος, γαμισκα, as if from γαμίσκω, are not otherwise recorded in the Greek vocabulary, and seem to be cacophemistic perversions; cmp. גמומסית.] | "
5889,γαμισκος,גַּמִּיקִין," (γαμικά, τὰ) marriage, nuptial feast (the guests of which are the witnesses of the marriage; v. Sm. Ant. s. v. Marriage);wedding contract.  Pesik. Haḥod. p. 52b; Yalk. Ex. 190 a king married many wives ולא כתב להם לא ג' ולא איפטיא but did not order in their behalf a record of the nuptial act or of the date of marriage וכיון שנשא … וכתב לה ג' וכ' but when he married a woman of noble descent, he had her marriage recorded as we read (Esth. II, 16) &c., v. אִיפַּטְיָא; Pesik. R. s. 15 כתובת גהיקן (read גמ'). Ex. R. s. 32 שאין ביניהם גמיסקין for there is between them no wedding feast to testify to their alliance. Ib. s. 47 כתב לה גמיסקוס משלו he had a marriage contract written at his own expense; עֲשֵׂה לה ג' ולואי וכ' prepare thou the certificate, and would I could prevail upon myself to lend my signature to it! [Var. in ed. a. Ar. גמיקן, גמיקון, גמיסקין, גמיסקוס, v. Ar. ed. Koh. s. v. גמס, note.—The nouns γαμισκος, γαμισκα, as if from γαμίσκω, are not otherwise recorded in the Greek vocabulary, and seem to be cacophemistic perversions; cmp. גמומסית.] | "
5559,γαρασδοειδής,*גַּיְידּוֹר," (γαΰδαρος, Sachs Beitr. I, 155; mod.  Greek γάδαρος; prob. an adaptation of עָרוֹד, v. S. s. v. γαρασδοειδής) a small ass. Y. B. Mets. VI, 11a. Cmp. גִּירְדּוֹנָא. | "
5559,γαΰδαρος,*גַּיְידּוֹר," (γαΰδαρος, Sachs Beitr. I, 155; mod.  Greek γάδαρος; prob. an adaptation of עָרוֹד, v. S. s. v. γαρασδοειδής) a small ass. Y. B. Mets. VI, 11a. Cmp. גִּירְדּוֹנָא. | "
6001,γένος,"גְּנִיסָא,  (גְּנוּ') גְּנִיסְתָּא"," (adopted fr. γένος) gens, family, gentry.  Targ. Y. Ex. XII, 47. Targ. Y. Deut. XXIX, 17.—Targ. Y. Gen. VI, 9 (גְּנִסַּת) גְּנִיסַת נח of the family of Noah; a. fr.—Pl. גְּנִיסָן, גְּנִיסָאתָא, גְּנִיסָתָא. Targ. Y. Deut. X, 6. Targ. Y. Num. XXVI, 7 (some ed. גְנִיסְתָּא read … סָתָא). Targ. Job XXXI, 34; a. e.—Masc. pl. גְּנִיסַיָּיא. Targ. Ps. CVII, 41, v. next w. | "
6257,γέραροι,גְּרָרִיקִי," (a Greek formation fr. גְּרָר, LXX Γέραροι) Gerariké, the district of G’rar in Philistea. Targ. Y. Gen. XX, 1 (Ar. a. Lev. גרדקי, corr. acc., ed. גְּרָר); ib.  XXVI, 1.—Gen. R. s. 64 גרדיקי (corr. acc.); Y. Shebi. VI, 36c bot. גרריקו (corr. acc.). | "
6133,γέρδιος,"גַּרְדִּי,  גִּירְ'","1) (גרד) wool-dresser, in gen. common weaver, diff. fr. טַרְסִי.  [Our w. adopted in Greek a. Latin γέρδιος, gerdius.] B. Bath. 21a one of the inmates of a court הרוצה לעשות … ג' that wants to open a business as … weaver. Kel. XII, 4 מסמר הג' the weaver’s pin (of the shuttle). Sabb. 93b קנה של ג' the weaver’s cane (quill); Y. ib. X, 12c bot. גיר'; a. fr.—Pl. גַּרְדִּיִּים, גַּרְדִּין. Kidd. 82a; Tosef. ib. V, 14. Eduy. I, 3; Sab. 15a.—Kil. IX, 10 גרדין, v. אוֹת II.—[2) (= גַּדְרִי) of Gadara, v. אַבְנִימוֹס. ] | "
27186,γελοιαστήρ,קְלַסְתָּא," (adapt. of γελοιαστής, as if a redupl.  of קְלַס) jester, dancer, buffoon; ק' של מלך King’s fool. Snh. 104b Ms. M. (in a passage omitted in ed.; Ar. s. v. קלסטר: קלסתרא; Rashi קלסתר; Rev. des Ét. Juives XI, p. 215 קלסטר γελοιαστήρ; Yalk. Lam. 1000 רקד שהיה זמר dancer and musician).—V. קְלוּסַנְטְרִין. | "
27081,γελοιαστήρ,"*,  *קְלוּסַנְטְרִין קְלוּסַנְתְּרִ'"," (a corrupt. of γελοιαστήρ = γελοιαστής) jesters, buffoons, king’s fools (v. קְלַסְתָּא).  Targ. Esth. II, 21 תרין ק' two merry-makers, opp. בַּכְיָן; Yalk. Esth. 1053 (in Hebr. dict.) קלוסנט' (some ed. קְלוֹסְטְרִין, קְלִיסְטְ'), opp. בַּרְבָּרִי (v., however, קְלַסְרִיקִין). | "
27186,γελοιαστής,קְלַסְתָּא," (adapt. of γελοιαστής, as if a redupl.  of קְלַס) jester, dancer, buffoon; ק' של מלך King’s fool. Snh. 104b Ms. M. (in a passage omitted in ed.; Ar. s. v. קלסטר: קלסתרא; Rashi קלסתר; Rev. des Ét. Juives XI, p. 215 קלסטר γελοιαστήρ; Yalk. Lam. 1000 רקד שהיה זמר dancer and musician).—V. קְלוּסַנְטְרִין. | "
27081,γελοιαστής,"*,  *קְלוּסַנְטְרִין קְלוּסַנְתְּרִ'"," (a corrupt. of γελοιαστήρ = γελοιαστής) jesters, buffoons, king’s fools (v. קְלַסְתָּא).  Targ. Esth. II, 21 תרין ק' two merry-makers, opp. בַּכְיָן; Yalk. Esth. 1053 (in Hebr. dict.) קלוסנט' (some ed. קְלוֹסְטְרִין, קְלִיסְטְ'), opp. בַּרְבָּרִי (v., however, קְלַסְרִיקִין). | "
5622,γενέθλια,"גִּינִיסְיָא,  גִּינִיסִין,  (גִּינוּ',  גְּנוּ')"," (γενέσια, τὰ)  1) (with יום) bithday festival, anniversary of death; in gen. commemorative festival.  Targ. Esth. III, 8. Targ. Y. Gen. XL, 20 גְּנוּסָא (v. גְּנִיסָא a. גְּנוּסַיָּיא).—Ab. Zar. I, 3 (8a) יום ג' של מלכים royal anniversaries, expl. Y. ib. 39c birthday festival (with ref. to Gen. XL, 20, v. supra); Bab. ib. 10a (after discussion) יום שמעמידין בו המלך installation of a king (Roman emperor). Y. R. Hash. III, 59a top; Yalk. Hab. 564. Ex. R. s. 15 יום ג' an anniversary (commemorative of his delivery); a. e.—2) (= γενέθλια) descent, nobility of birth.  Pesik. Naḥămu p. 126ab; Yalk. Gen. 162 הודעתם ג' שלי (Gen. R. s. 100 הודעתי הוגנוסים corr. acc.) ye have made known my noble descent. Pesik. Haḥod. p. 53a בת גִּינוּסִים; Pesik. R. s. 15 בת גינסין (read גִּינִיסִין, Yalk. Ex. 190 only בת טובים) a woman of noble birth. Cant. R. to I, 2; a. fr. [Sot. 36b גְּנִיסֵי מלכות וכ' Ar. (ed. גְּנוּנֵי) I recognize in him royal nobility.] | "
5622,γενέσια,"גִּינִיסְיָא,  גִּינִיסִין,  (גִּינוּ',  גְּנוּ')"," (γενέσια, τὰ)  1) (with יום) bithday festival, anniversary of death; in gen. commemorative festival.  Targ. Esth. III, 8. Targ. Y. Gen. XL, 20 גְּנוּסָא (v. גְּנִיסָא a. גְּנוּסַיָּיא).—Ab. Zar. I, 3 (8a) יום ג' של מלכים royal anniversaries, expl. Y. ib. 39c birthday festival (with ref. to Gen. XL, 20, v. supra); Bab. ib. 10a (after discussion) יום שמעמידין בו המלך installation of a king (Roman emperor). Y. R. Hash. III, 59a top; Yalk. Hab. 564. Ex. R. s. 15 יום ג' an anniversary (commemorative of his delivery); a. e.—2) (= γενέθλια) descent, nobility of birth.  Pesik. Naḥămu p. 126ab; Yalk. Gen. 162 הודעתם ג' שלי (Gen. R. s. 100 הודעתי הוגנוסים corr. acc.) ye have made known my noble descent. Pesik. Haḥod. p. 53a בת גִּינוּסִים; Pesik. R. s. 15 בת גינסין (read גִּינִיסִין, Yalk. Ex. 190 only בת טובים) a woman of noble birth. Cant. R. to I, 2; a. fr. [Sot. 36b גְּנִיסֵי מלכות וכ' Ar. (ed. גְּנוּנֵי) I recognize in him royal nobility.] | "
5623,γεννησάρ,"גִּינֵּיסַר,  (גִּינּוֹ',  גְּנֵי',  גְּנוֹ')"," (Γεννησάρ, Γεννησαρέτ, a hellenization of כִּנֶּרֶת) Gennesar, Gennesaret, lake, town and district of G.  Pes. 8b פירות גינו' Gennes. fruits. Gen. R. s. 98 (etymology) גנוסר = גני שרים princely gardens; Meg. 6a, v. כִּנָּרָא; a. e.—Pl. גִּינֵּיסַרְיוֹת. Y. Meg. I, 70a bot. שני גו' היו (corr. acc.) were there two places of the name of G.? | "
5623,γεννησαρέτ,"גִּינֵּיסַר,  (גִּינּוֹ',  גְּנֵי',  גְּנוֹ')"," (Γεννησάρ, Γεννησαρέτ, a hellenization of כִּנֶּרֶת) Gennesar, Gennesaret, lake, town and district of G.  Pes. 8b פירות גינו' Gennes. fruits. Gen. R. s. 98 (etymology) גנוסר = גני שרים princely gardens; Meg. 6a, v. כִּנָּרָא; a. e.—Pl. גִּינֵּיסַרְיוֹת. Y. Meg. I, 70a bot. שני גו' היו (corr. acc.) were there two places of the name of G.? | "
26801,γῆ,קִימוֹלְיָא," (Κιμωλία, sub. γῆ) Cimolian earth, a clay used in cleaning clothes and also in medicine (v. Sm. Ant. s. v. Cimolia).  Nidd. IX, 6 (62a) קימול' Ar. (ed. קמוניא); Tosef. ib. VIII, 10 קימילייא (corr. acc.). Sabb. IX, 5 (89b) קמול' (Y. ed. קימונ', Var. in Bab. ed. קמונ'; Ms. M. קמומא; Ms. O. קמונ'). Ib. 90a קימוליא (some ed. incorr. קמולי); Y. ib. IX, end 12b ק' קליא (not קימון) cimolia is ḳalia (an alkaline earth). | "
6264,γῆ,"*גְּרֵתִיקוֹן,  קְרֵטִיקוֹן"," (γῆ κρητική, creta) chalk, white earth used for cleansing silver ware.  Sabb. 50a גרתי' Ar. (ed. גרתקון, גרתקין); Y. Bets. IV, 62c bot. קרטי'; Tosef. ib. IV, 10 קירטון ed. Zuck. (Var. קרקתין, קרתתין). [Rashi to Sabb. l. c. expl. אלום, describing tartar deposited in wine vessels; Ar.: pulverised resin.] | "
7908,γῆ,"הִינְדִּיקִי,  הִנְ'"," (Ἰνδική, sub. γῆ) India.  Targ. Y. Gen. II, 11 ארע ה' (Ar. הִנְדְּוִין; h. text חוילה). Ib. XXV, 18 הנדקי (Y. II הינדיקיא).—Denom. הִינְדִּיקָאֵי, הִינְדְּקָ', הִנְ' Indians. Targ. I Chr. I, 9. | "
5945,γιγγίδιον,גִּנְגִּידִין," (γιγγίδιον) gingidium, a kind of chervil (bitter herb; v. Sm. Ant. s. v.).  Y. Pes. II, 29c top (expl. תמכה). | "
5716,γλαύκιον,*גְּלַבְקְיָא," (γλαύκιον, glaucion) juice of glaucion, a plant like the horned poppy.  Sifra Vayikra, Ḥoba, Par. 12, ch. XXII המערב … ג' בשמן Ar. (ed. גלוביא, Var. בלבקיא &c., v. ed. Weiss p. 28a note) he who adulterates oil with the juice of glaucium (selling it for poppy-oil); Koh. R. to IX, 13 בלבקי; ib. to VI, 1 בלקיא; Tosef. B. Bath. V, 6 מי כגלקיא ed. Zuck. (Var. בלקיא); Yalk. Lev. 479 בלנקי (corruptions of כְּלַוְקְיָא or כְּלַבְקְיָא; cmp. Löw Pfl. p. 205 a. 257). [Ar. a. Mus. seem to think of Lycium.] | "
20591,γλύφανον,סָמָל סַמָּל,") m. (v. preced.; cmp. γλύφανον, γλυφεῖον) cutting tool. —Pl. סְמָלִים, (or סַמָּ'). Y. Ab. Zar. III, 42c bot. [read:] הסל והסולים והס' וכ' figures on a signet ring with emblems representing a basket, palm-pricks or shears are indications of common (commercial) use (opp. ornaments with idolatrous emblems), v. בִּזָּיּוֹן. | "
5793,γλυπτόν,*גְּלִיבְטוֹן," (γλυπτόν) carved.  Y’lamd. to Deut. IV, 4 quot. in Ar., expl. פטורי ציצים (I Kings VI, 18). | "
20593,γλυφαί,סִמְלוֹן סִי',", pl. סִמְלוֹנִים, סִמְלוֹנִין, סִי' (v. סֶמֶל; cmp. γλυφαί, Sm. Ant. s. v. Jugum) the carved ends of a yoke.  Sifra B’ḥuck., Par. 1, ch. III קצץ את הס' Rabad a. Ar. (ed. סִמְיוֹנִין, סִימְי', v. סִמְיוֹן) he cut off the carved ends. Tosef. Kel. B. Mets. III, 13 [read as:] Sabb. 59b bot. בעול הלך אחר סִמְלוֹנָיו as regards the susceptibility of a yoke to levitical uncleanness, go by its carved ends (if they are broken off, the susceptibility ceases); Y. ib. VI, 8b ונעול אחר סמנייריו (corr. acc.). | "
20591,γλυφεῖον,סָמָל סַמָּל,") m. (v. preced.; cmp. γλύφανον, γλυφεῖον) cutting tool. —Pl. סְמָלִים, (or סַמָּ'). Y. Ab. Zar. III, 42c bot. [read:] הסל והסולים והס' וכ' figures on a signet ring with emblems representing a basket, palm-pricks or shears are indications of common (commercial) use (opp. ornaments with idolatrous emblems), v. בִּזָּיּוֹן. | "
5767,γλωσσόκομον,"גְּלוֹסְקְמָא,  גְּלוֹסְקוֹם,  דְּלוּסְקְמָא"," (γλωσσόκομον, v. LXX, II Chr.  XXIV, 8; as to ד for ג', v. Liddell & Scott s. lit. Δ) case, chest, coffin. Y. Sot. VII, 22d כמין גלוסקום a kind of casing; Y. Shek. VI, 49d bot. גלוסקוים (corr. acc.).—Gitt. III, 3 if he found the document בג' … Ar. (ed. בד') in a case; expl. ib. 28a טליקא דסבי a box for elders (for keeping documents &c.); B. Mets. I, 8 Y. ed. ג' (Bab. 20a, b a. Mish. ד'). Meïl. VI, 1 ג' (Bab. ed. 21a ד'). M. Kat. 24b (ד') ג' הניטלת באגפיים a coffin carried by its handles.—Pl. גְּלוֹסְקְמִין, גְּלוֹסְקְמָאוֹת, דְּ'. Meg. 26b דְּלֹוסְקְמֵי ספרים (Alf. Ms. קְמָאוֹת …, ed. סקאות …) cases for books &c.—Ex. R. s. 30, end פותח הגלוסקאות (corr. acc.) he opens the cases (containing his goods). | "
5337,γόργος,גּוֹרְגּוֹס," (Γόργος) Gorgos.  Treat. S’maḥ. II, 4 (Asheri to M. Kat. 141 גורגנוס). | "
6225,γράμμα,*גרמסין,", prob. to be read גְּרַמָּטִין m. pl. (γράμμα, -ατος, = scrupulum, v. Sm. Ant. s. v.) gramma, ½4 of an ounce.  Y. Shek. II, 46d top, half a Shekel which makes שיתא ג' (Bab. ed. to II 3 also גירומסין, Ms. M. גירמוסין, Yalk. Ex. 386 גרמיסין) six grammata | "
5598,γραμματεῖον,"גִּימַטְרְיֹון,  גִּימַטְרִיקֹון"," (γραμματεῖον, γραμματικόν) same, cifer-writing.  Y. Taan. III, 67a לישן גימטריון וכ', v. אֶפְרָא. Pesik. R. s. 43 לשון גימטריקון הוא ת̇ה̇ו̇ הוא א̇ס̇ף̇ it is cipher speech, Toḥu (I Sam. I, 1) is (in א""ת ב""ש) Asaf.  | "
6213,γραμματεῖον,*גְּרַמַּטְיוֹן," (γραμματεῖον) bond, document.  Ex. R. s. 15 גרמסיון (corr. acc.). | "
5597,γραμματεῖον,"גִּימַטְרְיָא,  גְּמַטְרְיָא"," (a transpos. of γραμματεῖον, … άτια, pl.)  1)accounts.  Y. Ter. V, 43c bot. חשבון ג' arithmetical calculation.—2)the use of letters for their numerical value; homiletic interpretation based on the numerical value of letters.  Ber. 8a ת̇ו̇צ̇א̇ו̇ת̇ בגי' וכ' the word totsaoth (Ps. LXVIII, 21) intimates 903 (causes of death). Lev. R. s. 21 השטן גי' וכ'; Midr. Till. to Ps. XXVII השט""ן בגי' וכ' hassatan (the accuser) counts 364; a. fr.—3)learned writing, cifer.  Snh. 22a בגי' איכתיב (Ms. M. איתחזי) the inscription of the wall was in cifers (א""ת ב""ש).—Pl. גִּימַטְרְיָאֹותarithmetic. Ab. III, 18. | "
5598,γραμματικόν,"גִּימַטְרְיֹון,  גִּימַטְרִיקֹון"," (γραμματεῖον, γραμματικόν) same, cifer-writing.  Y. Taan. III, 67a לישן גימטריון וכ', v. אֶפְרָא. Pesik. R. s. 43 לשון גימטריקון הוא ת̇ה̇ו̇ הוא א̇ס̇ף̇ it is cipher speech, Toḥu (I Sam. I, 1) is (in א""ת ב""ש) Asaf.  | "
6152,γρύτη,גְּרוּטִי," (γρύτη) trash, frippery, broken ware.  Kel. XI, 3 a vessel made משברי כלים מן הג' Ar. (ed. גרוטים, Bart. גרוטאות) out of fragments of vessels, or out of small ware &c.—Pl. גְּרוּטָאוֹת. Sabb. 123a זורקה לבין הג' (Ms. O. גְּרוּטָאוֹתָיו; R. S. to Kel. l. c. גְּרוּטוֹתָיו) he cast it among the rubbish (considering it no longer a vessel); B. Mets. 52b בין גרוטותיו (Ms. M. לתוך גריטות'). Bekh. 13b; Ab. Zar. 53a; 71b; Tosef. ib. V (VI), 3. Tosef. Ḥull. I, 18. | "
6155,γρύτη,"גְּרוּמֵי,  גְּרוּמְנֵי"," (γρυμέα, crumena, v. Lidd.  a. Scott s. v.; = γρύτη) trumpery, broken pieces of iron, glassware &c. B. Bath. 89b top דיגרומי ed. (Ms. M. דגרומני, Ar. בגרמני) scales used for weighing &c. | "
6155,γρυμέα,"גְּרוּמֵי,  גְּרוּמְנֵי"," (γρυμέα, crumena, v. Lidd.  a. Scott s. v.; = γρύτη) trumpery, broken pieces of iron, glassware &c. B. Bath. 89b top דיגרומי ed. (Ms. M. דגרומני, Ar. בגרמני) scales used for weighing &c. | "
2314,γύνη,אַנְתְּרוֹפִּי,"anthropeus (man), an assumed form for ἄνθρωπος, for the purpose of deriving another assumed form (אַנְתְּרוֹפִּיָּא) anthropeia (woman).  Gen. R. s. 18; s. 31 did you ever hear people say gynios and gyneia (from γύνη, woman), or anthropeus, anthropeia, gabra (man) gabratha (woman)? but you do say (in Hebrew) ish and ish-sha, both of the same root (as an evidence of the primitiveness of the Hebrew language). | "
5651,γύψος,גִּיפְסוֹס," (γύψος) gypsum.  Y. Sabb. II, 5a top; v. גִּפְסִים. | "
6063,γύψος,"גִּפְסִים,  גִּיפְסִים"," (preced.; cmp. גֶּפֶת) paste, plaster, esp. gypsum.  Kel. X, 2 we must use בסיד בג' וכ' lime or gypsum &c. Y. M. Kat. I, 80b bot. גיבסם; Y. Shebi. III, 34c bot. גִּיפְסוֹס, v. infra. Tosef. Kel. B. Kam. III, 4 גִּפְסִית ed. Zuck. (oth. ed. גִּפְסִיס). Ḥull. 8a גפסית רותח; Pes. 75b גפסיס רותח, Ar. גפסים רותחין. Tosef. Mikv. IV, 7 גפסים; a. fr. [Greek adoption: γύψος, readopted גִּיפְסוֹס, גִּיבְסוֹס.] | "
