Unnamed: 0,Entry,Definition,Has_Greek
3115,"אֲרִיסְטוֹבּוֹלוֹס,  אֲרִיסְטוֹבְלוֹס"," (Ἀριστόβουλος) Aristobule, brother of Hyrcan, son of Alexander Jannai.  Men. 64b; B. Kam. 82b; a. e. | ",True
3117,"אֲרִיסְטוֹן, "," (ἄριστον) orig. morning meal, later principal meal, dinner, repast. Y. Ber. IV, 7b אין הווה לכון א' כ' if ye are invited to a dinner, and the day is advanced, &c. Y. Snh. III, 21c top גו א' during dinner. Ib. VI, 23c; a. fr. | ",True
3118,"אֲרִיסְטוֹן, ","Ariston.  Ḥall. IV, 11; Y. Shebi. VI, end, 37a (a Syrian land-owner).—Y. Yeb. XVI, end, 16a חד א' one Ariston. [‘One of the βουλὴ ἀριστῶν mentioned Cod. Theod. Lib. XII, Tit. 888, Frankel M’bo p. 65a.] | ",True
3138,"אַרְכוֹנְטוֹס,  אַרְכוֹנְטָס"," (ἄρχων, -οντος) archont, city-magistrate, prefect.  Y. Taan. IV, 69a top. Lam. R. to II, 2; IV, 18. Gen. R. s. 76 ארכוננוס (corr. acc.). [The office of a city mayor or senator in the Roman days was often ruinous to its occupants; v. Sm. Ant. s. v. Senatus.] | ",True
3140,"אַרְכִי, "," (ארך, v. עַרְכִי; an adaptation of ἀρχή, cmp. אַרְכָן) term of office, office, court of elders.  Num. R. s. 9 whoever was signed as a witness בא' ישנה וכ' (Kidd. IV, 5 ערכי q. v.) in the old court of Zepphoris.—Y. M. Kat. II, end, 81b מעלה לאַרְכִיָים he (the gentile) takes the deed to their (gentile) office for recording. Y. Gitt. I, 43d top.—Ruth R. to I, 3 א' של בנך דוחקת the time of thy son’s accession to office presses. Deut. R. s. 2 הגיע א' וכ' surrender thy office to Joshua. Ib. a prefect שהיה בא' שלו who was in his office; a. fr.—Pl. אַרְכִיּוֹת. Ruth. R. l. c. א' א' הן the terms of office are predestined (cmp. Sabb. 30a bot. ואין מלכות וכ'). [עַרְכָאוֹת, v. עַרְכִי.] | ",True
3142,"אַרְכִי, "," (Greek pref. ἀρχι—) chief of (gen. followed by a pl.) as א' בִּרְיוֹנִים chief of the castle guard.  Pesik. Ekha p. 122b Ar. (ed. אדני מריונים, corr. acc.); v. respective determinants. | ",True
3144,אַרְכִיּוֹן," (ἀρχεῖον, archivum) prefecture, public building, archive.  Tanḥ. Ki Thetsé 9 he went לא' של וכ' into the Egyptian archive; Pesik. Zakh. p. 27a לבית א' Ar. (ed. ארמון, corr. acc.); Yalk. a. l. ארכוון (some ed. ארמון, corr. acc.). Esth. R. to I, 3 להדא א' דגדר as in the state-house of Gadara. [Ex. R. s. 5 בית ארמון corr. acc.] | ",True
3145,"אַרְכִיטִיקְטוֹן,  אַרְכִיטִיקְטוֹס"," (ἀρχιτέκτων, architectus) architect, engineer.  Gen. R. s. 24, beg. לא' שבנה וכ' to be compared to an engineer that built the fortifications of a principality; Num. R. s. 9, beg. לארכי קיטון קטאד' (corr. acc., and insert שנעשה) to an architect that was appointed &c.; a. fr.—Pl. אַרְכִיטֶקְטוֹנִין, אַרְכִיטֶקְטִין. Y. Ber. IX, 13a top טקטנן … (corr. acc.). | ",True
3148,אַרְכִילֵיסְטֵיס," (ἀρχιλήστης) chief robber, leader of a gang.  Gen. R. s. 48; a. fr. [Frequ. ארכיליסטים, divide in two words, v. אַרְכִי III, a. לֵיסְטֵיס.] [Yalk. Ex. 255 ארכיליסטוסין, טוטין …, read אִיסְכּוֹלַסְטִיקִין.—Midr. Sam. s. XXV, end ארכיליסטים some ed., v. אָרְכֵיסְטֵיס.] | ",True
3150,אָרְכֵיסְטֵיס," (ὀρχήστης) dancer.  Y. Succ. V, 55c top; Y. Snh. II, 20b bot. ארכסטס; Num. R. s. 4.—Pl. אָרְכֵיסְטִין or אָרְכֵיסְטֵיסִין. Midr. Sam. s. XXV, end ארכיסטריס, Var. ארכיליסטיס (corr. acc.). | ",True
3151,"*אַרְכִיסְטְרָאטֵיגוֹס,  אַרְכִיסְטְרָטֵיגוֹס", (ἀρχιστρατηγός) commander in chief; also chief magistrate (v. אִסְטְרָטֵיגוֹס).  Gen. R. s. 58; (Ex. R. s. 31 אסטרט'). | ,True
3156,"אַרְכָן, "," (ארך, an adaptation of ἄρχων) elder, magistrate.  B. Bath. 164b a letter of divorce dated בשנת פלוני א' (Var. עַרְכָן, עַרְכָאן v. Rabb. D. S. a. l. note 3 sq.; cmp. עַרְכִי) in the year when—was magistrate; v. דּוּגִין.—Pl. אַרְכוֹנוֹת. Cant. R. to VII, 9. Ch. אַרְכוֹן, אַרְכוֹנָא. | ",True
3177,*אַרְמִילוֹס," (a disguise of Romulus, Ῥώμυλος = Rome) Armilus, a mythical personage, representative of wickedness, answering to the Christian Antichrist.  Targ. Is. XI, 4 א' רשיעא A. the wicked. Targ. Y. Deut. XXXIV, 3 ארמלגוס (corr. acc.); cmp. אַרְמַנִּיאָה. [V. Book of Zerub.; Saadia Emunoth VIII, 2; Graetz Gesch. d. Jud. V, p. 496.] | ",True
3196,"אַרְנַבְתָּא,  אַרְנְבָא","  Targ. Lev. XI, 6; a. e.—Lam. R. to II, 10; Ned. 65a ארנבא.—Y. Meg. I, 71d bot. אמו של תלמי … ארנתא וכ' (corr. acc.) King Ptolemee’s mother was named Hare (λαγώς); cmp. Meg. 9b where the King’s wife is named arnebeth | ",True
3200,אָרְנָטוּס," (ornatus, ὀρνᾶτος) decoration.  Lam. R. to IV, 1 שהיה דומה לא' של זהב (ed. ארנטס, ארונטס) who was (to the nation) like a gold decoration. | ",True
3213,*ארסקינון," Koh. R. to I, 7, end, perh.  a. corrupt. of אִירְיוֹקְסִילוֹן m. (ἐριόξυλον) cotton. [The entire sentence, however, seems to be misplaced, and a repetition of a preceding one.] | ",True
3221,אַרְעָא," (√רע, h. אֶרֶץ q. v.) [the brittle] land, earth, ground, field.  Targ. Gen. I, 1. Targ. Y. Gen. XVI, 5; a. fr.—B. Bath. 29a חדא א' one field; v. בָּאגָא.—Bekh. 25b א' דחשוכא a land of darkness (Babylon); a. fr.—Sabb. 65a בת א' (a Chaldaic adaptation of ποδάγρα, podagra) gout, sore on the toes.—עמא דא' = עם הארץ, v. אֶרֶץ.—Pl. אַרְעָן, אַרְעָאן, אַרְעיָּין. Targ. Jer. XXVIII, 8 Levita, Targ. II Esth. IV, 1. Usu. אַרְעָתָא. Targ. Gen. XXVI, 3; a. fr.—B. Bath. 12b; 61bfields.—B. Kam. 7a הוקר א', הוזל א' (Ms. M. זול, sub. דמי) land fell, rose in price. V. לְאַרַע. | ",True
3228,(אֲפַרְכָּס) אַרְפְּכָס," (ἅρπαξ = ὑδράρπαξ, ἁρπάγιον) clepsydra, water-clock.  Kel. XIV, 8; XXX, 4 אר' Ar. (ed. אפ'). Gen. R. s. 4 הבא אר' get me a clepsydra. | ",True
3234,"אַרְקָא, "," (Ἄρκη, Ἄρκαι) Arca, also called A. Cæsarea, Cæs.  Libani, at the North-Western foot of Mount Lebanon. Gen. R. s. 37 (interpreting הערקי Gen. X, 17) א' דליבנן (some ed. ארקס). [Cmp. ערקת לבנה Bekh. 57b, v. Neub. Géogr. p. 33; 299.] | ",True
3239,"*ארקילין,  ארקלין",", read אַסְקַוְלִין m. (ἀσκαύλης) performer on the bag-pipe.  Targ. II, Esth. I, 3 א' אזיל וכ' a bag-piper walks at (over) the head of all (ref. to the wind passing over the flax stalks on the field; in a riddle on linen). | ",True
3251,אָרְתּוּסְיָיה," (Ὀρθωσίας I Macc. XV, 37) Orthosia, a Phœnician seaport, South of the river Eleutheros. Gen. R. s. 37 (translat. of has-sini Gen. X, 17; Targ. O. ib.  אַנְתּוּסָאֵי, Y. I אַנְטֹוסָאֵי, II כַּפְרוּסָאֵי). | ",True
3252,ארתוקופיון,", read אַרְטֹוקֹופְיֹון m. (ἀρτοκόπιον) bakery, v. ארטקפא.  | ",True
3311,אֶשְׁכְּרוֹעַ," (v. P. Sm. 408) box-tree or ebony tree [prob.  a denom. of אשך = חשך, cmp. גּוּשְׁקְרָא]. Neg. II, 1 כא' לא שחורים וכ' like the eshk’roa, neither black nor white but of an intermediate color. B. Bath 89b אשב' ed. (corr. acc., v. Rabb. D. S. a. l. note 30). Yoma III, 9 (8) גורלות של א' ballot tablets of box-wood (cmp. Sm. Ant. s. v. Buxum); expl. Y. ib. 41a top פסקינין = פוקס' (πύξινον). | ",True
3399,"אֲתָאנַסְיָא,  אַתְנַסְיָיא,  אַתָּנָסָיאָה"," (ἀθανασία) immortality.  Cant. R. to I, 3 (referr. to על־מות, Ps. XLVIII, 15) תרגם עק' א' וכ' Aquila translates it athanasia (אל־מות), a world in which there is no death; Y. Meg. II, 73b אתא נסיא (combine into one w.); Y. M. Kat. III, 83b bot. Ar. (ed. אתנא סירא corr. acc.); Lev. R. s. 11, end (ed. incorr. transp.). | ",True
3417,"אַתִּינָס,  אַתּוּנָא אַתִּינָה"," (Ἀθῆναι, acc. —ας) Athens, the capital of Attica; in Talm. liter. freq. mentioned for wisdom and wit. Bekh. 8b סבי דבי אתו' the elders (sages) of the Athenian school. Lam. R. to I, 1, s. v. Rabbathi, freq. אתינה a. אתינס. | ",True
3422,אַתְלִיטֵיס," (ἀθλήτης) athlete, prize-fighter.  Gen. R. s. 77 לא' (Ar. Var. להַ').—Pl. אַתְלִיטִין. Ib. s. 22.—אַתְלִיטִים Ex. R. s. 21, end. Y’lamd. Emor (quot. in Ar.) תוקעין תחלה ואח""כ האתליטין נכנסין first the trumpet is blown (signal), and then the fighters enter (metaphor of the sounding of the Shofar on the New Year, conquest of sin on the Day of Atonement, and carrying the palm on Succoth; v. בָּאיָין). | ",True
3477,"בָּאטָא,  בָּטָא"," (βάτος) prickly roach, a forbidden fish. —Pl. בָּאטֵי, בָּטֵי. Ab. Zar. 39a דהוה קרי ליה בא' ed. (Ar. בטי) that he (the Gentile) called the brine baté | ",True
3480,"*בָּאיָין,  בַּיָּין"," (βάϊον-βάϊς, a Coptic word; denomin. βάϊνος; cmp. I Macc. XIII, 5 1)palm-leaf, palm-branch.  Lev. R. s. 30; Pesik. Ul’kaḥ. p. 180a באגין (read באינון βάϊνον); Tanḥ. Emor 18 אגין (corr. acc.; ed. Bub. 27 אגוז [!]); Yalk. Lev. 651.—Midr. Till. to Ps. XVII ובא; Yalk. Ps. 670 בימין (corr. acc.); v. אַפּוֹפְסִין. | ",True
3492,בָּאלִי,"Bali (Οὐάλης, Βάλης, Valens).  Ber. 25b; Taan. 18a. Sabb. 17b; Ab. Zar. 36b. Cmp. וָולִיס. | ",True
3493,"*באמי,  כאמי","  (Mus. a. Maar.), Cant. R. to III, 4, read: פורני פלייאה קקוסכימי πόρνη παλαιὰ κακόσχημε, thou ungainly old harlot, מהו את וכ' (not מחי) what thinkest thou of thyself? Cmp. פֹּורְנִי. | ",True
3520,בַּבְלֹון,", pr. n. (Βαβυλών) Babylon.  Cant. R. to I, 6 (a legend about the origin of Rome) and they called it רומי ב' Rome-Babylon. | ",True
3530,בָּגַד," v. infra) to act violently, to rebel, be faithless.  Snh. 37a (allud. to Gen. XXVII, 27) א""ת בְּגָדָיו אלא בּוֹגְדָיו do not read b’gadav (his garments), but bog’dav (his faithless ones). Y. Peah I, 16b top; Num. R. s. 10, beg.; Cant. R. to V, 16, v. בְּגִידָה.—Mekh. Mishp., N’zikin 3 מאחר שב' בה וכ' (b’bigdo bah, Ex. XXI, 8) since he &c., treated her contemptuously (opp. to the interpretation of בגדו as his garment, שפירש בגדו עליה he spread his bed-cloth over her). [From Targ. renderings as well as from Agadic interpretations it appears that the primitive meaning of בגד (√בג) is, to tear; also to despise, corresp. to the meanings of √בז; v. Targ. Job VI, 5; Is. XXXIII, 1; Prov. XXI, 18; Snh. 94a, cit. s. v. בזוזא; Esth. R. to I, 10, cit. s. v. בּוּז; Mekh. l. c.; cmp. also K’thib בג for K’ri בַּז Ezek. XXV, 7.—בֶּגֶד seems to be a piece, web, corresp. in meaning and use to φᾶρος.] | ",True
3547,בגרון,", Lev. R. s. 28, end, קומוס ב', read קוֹמִיס פְּרִיבָטוֹן (κόμης πριουάτων) = comes privatarum, v. דומין.  | ",True
3666,*בוגני,", Targ. II Esth. VI, 1 ב' נוגמי אינון, Var. פוגני נ' א', פוגני נעימי א', read פִּיטַגְמָטִין(אֶ) or דִּיטַגְמָטִין (ἐπιτάγματα, διατάγματα) commands, ordinances; v. דִּיטַגְמָא.  | ",True
3708,"*בּוּכַּרְיָא,  בּוּכַּרְיָה,  (בַּכַּרְיָא"," (m. pl.?) f. (baccar, baccaris; βάκχαρις = ἄσαρον; v. Sm. Ant. s. v. Asaron, Löw Pfl. p. 370) baccar, an aromatic plant supposed to be hazelwort or spike-nard.  Shebi. VII, 2 (Ms. M. כובריא). Tosef. Kil. III, 12 בורכייר ed. Zuck. (oth. ed. ברכוייר, ברכוייד). | ",True
3713,"בּוּלְבּוּטֵיס,  בּוּלְבּוּטֵס"," (corrupt. of βουλευτής) senator.  Y. Taan. IV, 69a ארכינטס וב' (corr. acc.) archont or senator; v. בּוּלֶבְטֵס.—Pl. בּוּלְבּוּטֵי. Gitt. 36b sq. (explain. פרוסבול) פרוס בולי ובוטי (prob. a Babyl. corruption of בולי בולבוטי πρὸς βουλῇ βουλευτῶν) before the council of senators. Ib. 37a (as if two words) בולי ובו' וכ' bulé are the rich, bute (as if fr. בטט, play on עבט) the poor (broken ones). | ",True
3714,בּוּלְבּוֹס," (βολβός, bulbus) in gen. bulbous root, esp. bulbus, a delicious kind of onion, or musk-hyacinth. —Pl. (בולפ') בּוּלְבְּסִין. Y. Dem. II, 22c bot. (ed. כולכסין, corr. acc.). Ukts. III, 2 בולבסין Var. in Ar. s. v. בלפסין (ed. בלוסין, כלוסין; Maim: ענב אלדיב = Solanum nigrum, v. Löw Pfl. p. 296 a. 393). [Gen. R. s. 41 בולבוס some ed., read: בולמוס.] | ",True
3715,"בּוּלֶבְטֵס,  בּוּלֶוְוטֵס,  בּוּלֶיוְטֵיס"," (incorr. … טוס) m. (βουλευτής, v. בולבוטס) senator, councilman.  Gen. R. s. 76 this one is rich נעבדיניה בל' (Yalk. Dan. 1064 בולטוס, corr. acc.) let us make him a senator (to ruin him, v. ארכונטוס). Koh. R. beg. בלווטוס (corr. acc.); Cant. R. beg. בוליוטוס.—Sifré Deut. 309 בליוסטוס, בלאיוסטוס; Yalk. ib. 942 בליוסטוס, corr. acc.—Pl. בּוּלֶוְוטִין, בּוּלֶבְטֵי, טַיָּיא …, טַיָּיה … Y. Ḥag. II, 77d bot. Lam. R. to II, 2. Ibid, לאיבדא (לע') בוליוטין, read לאיעבדא בוליוטיס; v. אַרְכוֹנְטוֹס. Y. Peah I, 16a בולווטיה דציפורין the council of Sepphoris. Lev. R. s. 11 אלו הבוליותוס (read … טין). Y. Sabb. XII, 13c bot.; Y. Hor. III, end, 48c בולווטייא family heads entitled to seats in the Bulé of Sepphoris. | ",True
3722,"בּוּלִי, "," (βουλή) council, assembly, esp. senate, city council.  Y. Peah I, 15c top בפני כל ב' שלו in the presence of the whole council over which he presided; Y. Kidd. I, 61b top. Ib. פטר ב', v. פַּטְרוֹבּוּלֹוס. Y. Yoma I, 39a top כולי (corr. acc.). Y. M. Kat. II, 81b אם הזכירוך לב' וכ' if they have mentioned (nominated) thee for the bulé, let the Jordan be thy neighbor, i.e. hide thyself in the bushes near the Jordan. Ib. להפטר מב' to be exempt from serving in the bulé; Y. Snh. VIII, 26b top. Gen. R. s. 6 ב' ודימוס senate and people (senatus populusque). Ex. R. s. 15 וכן דימוס וכן כולם (read בולי) and so did the people and so the senate. Gitt. 37a, v. בּוּלְבּוּטֵס.—Pl. בּוֹלִייּוֹת, בּוֹלָאוֹת. Y. Ned. III, 38a top; Y. Shebu. III, 34d bot. כ""ד ב' twenty four city councils, i.e. cities or districts having their own councilmen; [Tanḥ. Vayikra 7; Matt. 1 ב' אלפים עיירות]; Pesik. R. s. 22 אלות (read בולאות). Gitt. 37a | ",True
3726,בּוּלְמוֹס," (βούλιμος, bulimus) ravenous hunger, bulimy, esp. faintness from fasting.  Yoma VIII, 6 (83a). Koh. R. to VII, 11 (some ed. incorr. … ות); a. fr.—Trnsf. ב' של עריות morbid carnal appetite, sexual passion. Gen. R. s. 51; s. 41; a. e. | ",True
3727,(בּוֹלֹוס) בּוּלָס," (בלס; cmp. ὕαλος, ὕελος) a shapeless mass, a glass-ball.  Num. R. s. 2 ומוציאו בולים (v. בּוּל II, some ed. בוליס). Y. Ber. I, 2d top נוסך כלים (corr. acc.); Gen. R. s. 12 מוצק כלים read: נוסך ב', v. Ar.) casts a lense; v. אֲנַנְקֵי.—Pesik. Par. p. 39b גלויים לכם כהדין ב'; Pesik. R. s. 14; Yalk. Num. 759 צפים כהדין ב' perspicuous (clear) as crystal; cmp. Num. R. s. 19 כהדין סמיא a. Mat. Keh. a. l. | ",True
3733,בּוֹלְרִין," (φολλερόν, S.) obol, a small coin.  Cant. R. to I, 1 if one drops סלע או ב' (Ar. ed. Koh. בלורין, ed. כילרין) a Sela or (even) a folleron. V. פּוֹלָר. | ",True
3778,בּוּקָא," (cmp. אָבִיק, b. h. בַּקְבּוּק for which LXX, βύκος, βίκος; cmp. בועא, בוצין)  1)an earthen vessel, pitcher. —Pl. בּוּקֵי. Ab. Zar. 37b, a. e. לא תתלו ביה ב' וכ' hang not empty pitchers on R. N., i.e. do not pronounce him the author of such an absurdity; a. fr.—2) (fr. its shape) hind leg, thigh.  Ḥull. 42b; 54ab; v. אַטְמָא. [Ar. s. v. פטם quotes בוכנא.] | ",True
3780,בּוּקְיֹון," (βουκκίων, bucco; v. Sachs Beitr. II, 121; Sm. Ant. s. v. Atellanæ Fabulæ) bucco, the clown in the Atellanæ Fabulæ of the Romans.  Ab. Zar. 18b; Tosef. ib. II, 6 ב' ומוקיון; Y. ib. I, 40a מוקיון מופיון (corr. acc.) Bucco and Macchus. | ",True
3781,בוקינוס בּוּקִינֹות בּוּקִינָס)," (bucina, βυκάνη) bucinæ, horns used in the Roman camps to proclaim the watches of the day and the night.  Cant. R. to I, 12 he appointed over them (read:) קלאנין בב' ושופר (v. Yalk. Cant. 983) criers with bucinæ and Shofar. Lev. R. s. 29; Pesik. Baḥod. p. 152a; Yalk. Lev. 645; Num. 782; Ps. 840 (corr. acc.). [Midr. Till. to Ps. LXXXI, 4 ספק ידים, read קרנות ב' וסלפינגין.] | ",True
3795,"(בּוּרְגִּן) בּוּרְגִּין,  בּוּרְגָּס"," (πυργίον, πύργος) burgus) little turret, isolated place of residence, often used as a station for travellers (castellum; v. Sm. Ant. s. v. Mansio).  Lev. R. s. 7 הגיע לב' וכ' he arrived at the first station &c.; Pesik. Eth. Korb. p. 61a Ar. (ed. בורגנין, Yalk. Lev. 479, end כור דגן, corr. acc.). Midr. Till. to Ps. X, 1.—Pl. בּוּרְגְּנִים, בּוּרְגְּנִין. Y. Meg. IV, 75c bot. הדר בב' he who takes lodging in &c. (contrad. to פונדקי).—Y. Erub. V, 22b bot. ע""י מערות וב' on account of a connected Sabbath line by means of underground walks and of turrets; (Tosef. ib. VI (V), 8 מגדלות). Erub. 21a אין ב' בבבל the law as to stations in the neighborhood of towns eventually counted as outskirts for measuring Sabbath limits, cannot be applied to Babylon &c. Ib. 55b והב' שבתוכן Ms. M. (ed. שבתוכה) and the station houses in the fields (containing provision and lodging rooms). Maasr. III, 7, v. אִלְקָטִית. Mekh. Yith. Baḥod. 1 הרי … את הבּוּרְגְּסִין ואת הבורגמין וכ' (read ואת הבּוּרְגִּינִין) ye are now forced to keep in repair the large and small stations for those going to the royal vineyards (prob. to be read כרכים fortresses).—Lev. R. s. 37; Erub. 64b; Y. Ab. Zar. I, 40a bot. (בורנין, corr. acc.); Tosef. Pes. I (II), 27 מעיירות (הללו) של ב' אני I am one of those station guards. Lam. R. to I, 4 it does not read (the roads are in mourning) מבלי ב' מבלי בוליטין (Ar. בליוטין, read בַּלִּיסְטִין) because they are not guarded with turrets and catapults. [Midr. Till. l. c. הבורגן, v. בּוּרְגָּנִי.] | ",True
3804,*בּוּרדִּיקָא," (Parthicus, Πάρθικος) scarlet-colored (sub. pellis, δέρμα) leather, scarlet-dyed dress.  Y. Keth. XII, 35a top אלבישוני ב' וכ' dress me in scarlet (which is) neither white nor dark; Y. Kil. IX, 32b top ביריריקא; Gen. R. s. 96 צבועים דבריקא; ib. s. 100 מאנין דבריקה. Yalk. Job 924 בורקיא (for which Sabb. 114a בגדי האולרין). Cmp. אוֹלָרִין a. חִימּוּצָתָא. | ",True
3806,"בּוּרְדְּלָא,  בַּרְדִּילָא"," (a corrupt. of flagellum, cmp. פַּרְגַּל; late Lat. burdillus; cmp. late Greek βουρδουλίζειν, Sachs Beitr. II, 88 note) club, whip. —Pl. בּוּרְדְּלִיןblows, lashes. Pesik. B’shall. p. 81b; Yalk. Ex. 225 בורלודין (corr. acc.; Mekh. B’shall. 1 מכות).—בַּרְדִּילַיָּא. Num. R. s. 13 חמית שוטיא וב' she beheld the rods and whips. | ",True
3814,*בּוּרְטְיָא," (a corrupt. of verutum, βηρύττα, S.) spit.  Sabb. 146a למיברז … בב' to break open a barrel (of dates) by jamming a spit between the splices (Ms. M. קורבוי', Alf. ed. Cost. בּרְזִיתָא). Snh. 27b top קתא דב' the handle of a burtya. | ",True
3833,"בּוּרְנִי, "," (ברני) f. (Λιβυρνίς, sub. ναῦς) Liburnian (ship), a light fast-sailing vessel.  Targ. Is. XXXIII, 21; Yoma 77b (citation of Targ. l. c.). R. Hash. 23a. B. Mets. 80b ג' כורין לב' וכ' an addition of three khor is a culpable overload for a large liburna. [Y. Kidd. I, 61a bot. בורניות, v. בִּרְיוֹן.] [Targ. Y. Gen. XXXVI, 2 בורנייתא some ed., v. כּוּדְנָא.] | ",True
3839,"בּוּרְסִי,  (ברסי)"," (βυρσεύς) tanner.  Kidd. 82a (Ar. ברסי, ed. בורסקי q. v.) read: הגרע והבלן והב' אין וכ' (v. Tosef. ib. V, 14; Kes. Mish. to Maim. M’lachim I, 6). Keth. 77a ב' גדול a tanner on a large scale, ב' קטון on a small scale (who collects the excrements himself). Tosef. Kidd. II, 2; 4 בורסקי ed. Zuck. (Var. בורסי). Pes. 65a; Kidd. 82b; a. fr.—Pl. בּוּרְסִיִּים. Succ. 51b Ms. M. (ed. טַרְסִיִּים). | ",True
3841,*בּוּרְסִיוֹן," (βυρσεῖον) tannery.  Y. Sabb. V, 7b bot. עור מכורסינין (corr. acc.) hide from the tannery. | ",True
3843,(בּוֹלְסִיף) בּוֹרְסִיף," (Βόρσιππα) Borsif, a city near the site of Babylon, frequently identified with Babel.  Snh. 109a (phonetic etymol.) בור שפת Ar. (ed. שאפי, Var. שפיא; Yalk. Gen. 62 שפוי, Var. ספר, v. Rabb. D. S. a. l. note 5, a. Schr. KAT. p. 124; p. 278 sq.) an empty pit. Sabb. 36a. Gen. R. s. 38 (calling it Bolsif, by play on ב̇ל̇ל ש̇פ̇ת, Gen. XI, 9). Ab. Zar. 11b בית נכו בכורסי ed. (Ms. M. בית נבו שבבורסין, corr. acc.) the temple of Nebo in Bors. (v. Rabb. D. S. a. l. note). Kidd. 72a פרת דבורסי the Euphrates land near B.—Yoma 10a כלח זו פרת דבורסיף. | ",True
3844,בּוּרְסְקִי," (βυρσική sub. τέχνη)  1)the tanning process, tannery, [fr.  (= בעל ב') the tanner; v. בּוּרְסִי]. Sabb. I, 2 ולא לב' nor must one enter the tannery (to look after the process, shortly before Sabbath). Ib. 9b התחלת כ' the beginning of the tanner’s work. Ib. ב' גדולה a tannery on a large scale; v. בּוּרְסִי. B. Bath. 21b ולא ב' nor to put up a tanner’s workshop; a. fr.—2)Bursiké, a suburb of Tiberias.  Cant. R. to I, 4. | ",True
3980,"בְּטַן,  בְּטֵין"," (v. בטי) to be pregnant.  Targ. Prov. XXV, 23.—Gen. R. s. 98 (play on triyah, Jud. XV, 15, as if τρία, three) בָּטְנָה תרין she was going with two (making together three). Lam. R. to I, 1 רבתי (חד מאת' 7). [Targ. Jud. XV, 15 בטינתא, v. טִינָתָא.] | ",True
3994,"בִּיָּא,  בִּיָיא,  בִּיָּה,  (בִּיאָה) בִּיָיה"," (via, late Gr. βία) highway, road.  [As regards the import, in the Roman government, of the office of commissioner on highways, v. Sm. Ant. s. v. Via.] Y. Ḥag. II, 77c bot.; Midr. Till. to Ps. CXIV, beg.; Yalk. ib. 794; Gen. R. s. 12 (corr. vers. by comparison) אין לך (מקום ומקום) מדינה ומדינה שאין (לו) לה (איש) אדם ממונה על ב' שלו there is not a district (place) which has not an officer appointed over its highways; v. אגדיקוס a. אנגיטוס. Ib. do not read בְּיָהּ  שמוbut בִּיָיה שמו (Y. l. c. כי יה corr. acc.) (the overseer of) via (the maintenance of the world’s roads) in His name; cmp. מָקוֹם. [For βία force, v. בִּיָיא II.] | ",True
4005,בִּיבָר," (vivarium, βιβάριον) vivarium, an enclosure in which live game, fish &c. (also wild beasts) are kept.  Snh. 39a לשדיוה לב' must be thrown into the vivarium. Ib. שדיוה וכ' they threw him &c. but they (the beasts) did not eat him. Bets. 24a; a. fr.—Pl. בִּיבָרִים, בִּיבָרִין. Ib. III, 1; a. fr. v. בִּיבָרְיָא. | ",True
4035,"בֵּיטָא, "," (βῆτα) Beta, second letter of the Greek Alphabet.  Shek. III, 2. Y. ed. (Bab. בי""תא corr. acc.). | ",True
4046,"בִּיָיא,  בִּיָיה"," (βία)  1)force, act of violence, extortion, wrong.  Gen. R. s. 93 (play on bi, Gen. XLIV, 18) ב' אתה מעביר עלינו thou passest violence over us (thou treatest us unjustly). Ex. R. s. 20 שמא … ב' וכ' do I ever wrong any creature? Deut. R. s. 2 (play on בבאה Ez. VIII, 5) הא ב' רבא לעלמא וכ' Oh, this great wrong in this world, v. infra. *Y. Ned. III, 38a כן … כורוסתי בייה that is the way one says to his neighbor (read כריזסתי χαρίζεσθαι βίᾳ) to do a favor perforce (ref. to an invitation accompanied with a vow in case of refusal).—2) interj. (= h. וי) woe! help! Yoma 69b ב' ב' וכ' woe, woe, it is this (the tempter) that destroyed the Temple &c. Yeb. 97b ב' ב' מאה וכ' woe, woe over the brother who is &c. Lev. R. s. 17, end (play on בבאה, v. supra) ב' ב' תותבא וכ' woe, woe, that the stranger dislodges the owner (idolatry in the Temple). | ",True
4086,בִּימָה," (cmp. בָּמָה) elevated stand for public meetings (for speakers, readers, holding court &c.).  Sot. VII, 8. Succ. 51b. Ab. Zar. I, 7 (ib. 16b בימא). Gen. R. s. 76 as if seated על ב' ודן upon the platform and holding court. Lev. R. s. 13 ונראית כאילו מצעת ב' and gives itself the appearance as if holding court (giving the form of legality to robberies). Gen. R. s. 37 ב' של רשע the court of injustice (Rome).—Koh. R. to I, 8 (Ab. Zar. 16b גרדום; Tosef. Ḥull. II, 24 במה); a. fr.—Pl. (of בימא) בִּימָאֹות. Pesik. B’shall. p. 84a (Ms. O. כסאות; Tanḥ. ed. Bub. B’shall. 5 מגדלים) (wooden) platforms.—בִּימֹות. Meg. 32a הלוחות והב' (Ms. M. והבמות; Y. ib. III, 73d bot. בימה ולווחין) the tablets (in Synagogues, prob. used for announcements) and the raised seats (for readers or distinguished persons to speak from). [Ar. s. v. במות, ref. to Meg. l. c., explains, לוחות the board-covers of books, במות wooden stands (עמוד) for exhibiting the Torah scrolls during the services; another opinion quot. in Ar.: לוחות the blank margins between the columns of the scroll, במות the upper and lower as well as the front and back margins; cmp. אריח a. לבנה.] [A derivation of our w. fr. βῆμα is excluded, because the sing., in that case, would be בימא or בימטא a. the pl. בימטין or בימטאות.] | ",True
