Unnamed: 0,Greek Entry,Entry,Definition,IsRoman,PossibleGreek
14552,mazonoios,מַזְנוֹן," (less correctly spelled מִזְנוֹן) cupboard, sideboard, buffet.  [Of uncertain origin. Most scholars — on the basis of Rav Hay Gaon’s derivation — connect it with זַן (= kind). Others suggest to see in it a loan word from Gk. mazonoios (= a wooden trencher for serving barley). Gk. mazonomos is compounded of maza (= barley meal) and nomos, from the stem nemaen (= to deal out, attribute). See מַסָּה (= mass).] | ",True,[]
15148,melole,מֵילָת,"fine wool.  [Gk. melole (= sheep’s skin, wool), from melos (= sheep).] | ",True,[]
419,mentor,"אֹוטֹומָט,  אַבְטוֹמָט","automaton.  [Gk. automaton, neuter of automatos (= acting of one’s own will, happening of itself), compounded of auto- (see אוֹטוֹ□) and IE *mntós (= thinking), from base *men- (= to think), whence also Gk. mentor (= adviser). See ‘mind’ in my CEDEL.] | ",True,[]
14964,metaron,"מְטַטְרוֹן,  מֵיטַטְרוֹן"," ‘metatron’ — name of the highest angel in Aggadic and Kabbalistic literature.  [Prob. from late Gk. metaron, from L. mētātor (= maker of boundaries), from mētātus, p. part. of mētārī (= to measure off, mark off), from mēta (= mark, boundary). cp. ‘mete’ (boundary) in my CEDEL.] | ",True,[]
14904,meteor,מֶטֶאוֹר,"meteor.  [Gk. meteor, properly neuter of the adj. meteoros (= anything raised from the ground, high, lofty), from meta (see מֶטָ□) and eora, aiora (= swing, oscillation, hovering in the air), which is related to aeirein, airein (= to lift, raise up, bear), aorte (= the great artery). cp. אָאוֹרְטָה, אַרְטֶרְיָה.] | ",True,[]
15225,mikro,מִיקְרוֹ□," micro-  [Gk. mikro, from mikros (= small), which is cogn. with L. mīca (= crumb). See מִיקָה and cp. מִיקְרוֹן.] | ",True,[]
15865,mna,מָנֶה," mina (a unit of weight and money).  [Borrowed from Akka. mānu (which prob. derives from Sumerian mana), whence also BAram. מְנֵא, Aram.-Syr. מַנְיָא (whence Arab. manā), Ugar. mn. Gk. mna (whence L. mina) is a Sem. loan word. cp. ‘mina’ (unit of weight), in my CEDEL.] | ",True,[]
27028,myxo,רִירִית,"Myxomycetes, the slime mold (botany).  [Subst. use of the f. of the adj. רִירִי; properly loan translation of Myxomycetes, whose first member is Gk. myxo, from myxa (= slime). See ‘Myxomycetes’ in my CEDEL.] | ",True,[]
18830,neo,נֵיאֹו□,"combining form meaning ‘new’.  [Gk. neo-, from neos (= new), from IE newo-, newio-, nowio- (= new). cp. נֵיאוֹן, נוֹבֶלָּה, נוּנְצְיוּס. | ",True,"['νέω1', 'νέω2', 'νέω3', 'νέω4', 'νεώ5']"
18871,nima,"נִימָא,  נִימָה","1thread. [Gk. nima (= thread), from the stem of neein (= to spin), from IE base nē- (= to spin, sew with a needle), whence Old Eng. naedl (= needle), lit. ‘a tool for sewing’. See ‘needle’ in my CEDEL and cp. the first element in נֶמָטוֹדָה.] 2hair. [Gk. nima (= thread), from the stem of neein (= to spin), from IE base nē- (= to spin, sew with a needle), whence Old Eng. naedl (= needle), lit. ‘a tool for sewing’. See ‘needle’ in my CEDEL and cp. the first element in נֶמָטוֹדָה.] 3string, chord. [Gk. nima (= thread), from the stem of neein (= to spin), from IE base nē- (= to spin, sew with a needle), whence Old Eng. naedl (= needle), lit. ‘a tool for sewing’. See ‘needle’ in my CEDEL and cp. the first element in נֶמָטוֹדָה.] 4capillary.  [Gk. nima (= thread), from the stem of neein (= to spin), from IE base nē- (= to spin, sew with a needle), whence Old Eng. naedl (= needle), lit. ‘a tool for sewing’. See ‘needle’ in my CEDEL and cp. the first element in נֶמָטוֹדָה.]  | ",True,[]
3113,noumeron,"בְּנֵי מָרוֹן,  בְּנֵי מְרוֹן","‘flocks of sheep’ or ‘troops of soldiers’ (occurring in the Mishnah, in the phrase כָּל בָּאֵי עוֹלָם עוֹבְרִין לְפָנָיו בִּבְנֵי מָרוֹן, ‘all mankind pass before him כבני מרון’ — either ‘like troops of soldiers’ or ‘like flocks of sheep’).  [כבני מרון is prob. metanalysis for כבנומרון (= כִּבְנוּמֶרוֹן), which is formed from the prefixes כְּ□ (= like, as), בּֽ□ (= in), and נוּמֶרוֹן, from Late Gk. noumeron, from L. numerus (= troop, band); properly: ‘a certain number of soldiers’. Hence כִּבֽנוּמֶרוֹן means ‘as in a troop of soldiers’. Through the slight change of the first ו into י, כבנומרון was folk-etymologically interpreted in the Talmud as a Hebrew phrase consisting of two nouns, the first of which is כִּבְנֵי (= ‘like the children of’, or ‘like the young of’, on the analogy of phrases like בּֽנֵי אָדָם,, ‘the children of man, mankind’), and מרון, the second part, was connected with Aram. אֲמַרְנָא (= lamb), whence בני מרון means ‘flocks of sheep’.] | ",True,[]
556,oct,אוֹקְטָן,"octane (a hydrocarbon of the methane series C 8H 18).  [Coined from Gk. oct-, combining form meaning ‘eight’, and - ane, suff. used to form names of saturated hydrocarbons.] | ",True,[]
480,ogmos,אוֹמָן,"row of corn in the field.  [Of uncertain origin; possibly related to Arab. ’immān (of s.m.), or a loan word from Gk. ogmos (= row, line), which stands in gradational relationship to agein (= to lead), for whose etymology see ‘agent’ (adj.) in my CEDEL.] | ",True,"['ὄγμοσ', 'ὠγμόσ']"
1988,oikomenikos,אֶקוּמֶנִי,"ecumenic, ecumenical.  [Late L. oecūmenicus, from Gk. oikomenikos (= open to the whole world), from oikumene (= the inhabited world), from oikein (= to inhabit), from oikos (= house, abode, dwelling).] | ",True,[]
1939,oisun,אַצָּה,"alga, seaweed.  [Perhaps from Gk. oisun, oisuon (= a kind of a willow), which are related to itea, eitea (= willow).] | ",True,[]
466,Olympias,אוֹלִימְפְּיָאדָה," Olympiad.  [Gk. Olympias, from olympia (a district in Elis in ancient Greece, where the Olympian games were held), from f. of olympios (= pertaining to Olympus or Olympia), from olympos (= Olympus), which is of unknown etymology.] | ",True,"['ὀλυμπίασ1', 'ὀλυμπιάσ2']"
487,one,"אוֹן,  אוֹנָה,  אוֹנִי"," deed of purchase.  [Gk. one (= buying, purchasing; deed of purchase), which is cogn. with Old I. vasnáh (= purchase money), vasnám (= reward), L. vēnum or vēnus (= sale), vēnālis (= that which can be bought). See ‘venal’ in my CEDEL. cp. the second element in אַפֽסַנְיָה.] | ",True,"['ὅνε', 'ὀνή', 'ὠνή']"
1783,ops,אֶפּוֹס,"epos.  [Gk. epos (= word, speech, tale, song; in pl. ‘epic poetry’). Related to Gk. ops (= voice), ossa (= voice tale), and cogn. with L. vox (= voice). cp. אֶפִּי, אֶפִּיקָה and the first element in אֶפּוֹפֵּיָה.] | ",True,"['ὄψ1', 'ὄψ2', 'ὤψ']"
1572,ops,אַנְטִילוֹפָּה,"antelope.  [Eng. antelope, from Med. Gk. antholops, name of a fabulous animal, which prob. means ‘flower eye’, from Gk. anthos (= flower), and ops (= eye). For the etymology of Gk. ops see אוֹפְּטִי. cp. the first element in אַנְתּוֹלוֹגְיָה and the second in קַנְקַנְתּוּם.] | ",True,"['ὄψ1', 'ὄψ2', 'ὤψ']"
572,ordein,אוֹרְדִּינָטָה,"ordinate (mathematics).  [L. līnea ōrdināta (= parallel line), f. p. part. of ōrdināre (= to set in order, arrange; to order), from ōrdō, gen. ōrdinis (= a straight row, regular series, order, class, rank) which is cogn. with Gk. ordein (= to begin a web); prob. derived from IE base *ar- (= to join). See ‘article’ in my CEDEL and cp. ‘order’ ibid.] | ",True,[]
2061,orgyros,אַרְגּוּמֶנְט,"argument.  [Fren. argument, from L. argūmentum, from arguere (= to make clear, prove), which is related to argentum (= silver); arguere orig. meant ‘to make as white as silver’. L. argentum is cogn. with Gk. orgyros (= silver), properly ‘the white (metal)’, from argos (= shining, bright, white), from IE base *arg– (= to shine).] | ",True,[]
23020,pan,פַּן,"Pan (Greek mythology).  [Gk. pan, prob. contracted from pauson and cogn. with Old I. Pāṣán (a Vedic god, guardian and multiplier of cattle and of human possessions in general, lit. ‘nourisher’. cp. פָּנִיקָה.] | ",True,"['πάν', 'πάν']"
23021,pan,פַּן□,"pan- (combining form as in פַּן־אֲמֵרִיקָנִי, ‘pan-American’).  [Gk. pan, from pas, pasa (= all, every), which is of uncertain origin. cp. the first element in פַּנְדּוֹרָה, פָּנוֹרָמָה, פַּנְטוֹגְרָף, פַּנְקְרֵיאַס.] | ",True,"['πάν', 'πάν']"
23037,pan,פָּנוֹרָמָה,"panorama.  [Lit.: ‘a complete view’. Compounded of Gk. pan- (see פַּן□) and horama (= that which is seen, view, sight), from horan (= to see), which is cogn. with L. verērī (= to observe with awe, revere, respect, fear), Old Eng. waer (= cautious, aware). See ‘ware’ (= alert) in my CEDEL and cp. דִּיאוֹרָמָה.] | ",True,"['πάν', 'πάν']"
23040,pan,פַּנְטוֹגְרָף,pantograph.  [Lit.: ‘all-writer’. Compounded of Gk. pan– (see פַּן□) and graphos (see □גְרָף).] | ,True,"['πάν', 'πάν']"
22415,pandakion,"פּוּנְדָק,  פֻּנְדָּק,  פּוּנְדְּקֵי,  פֻּנְדְּקֵי"," inn, tavern, lodging place.  [From Gk. pandakion, from pandokos (= innkeeper, host; lit. ‘all-receiving’), which is compounded of pan (= every), which is of uncertain origin, and dokos, which stands in gradational relationship to dekesthai (= to receive), from IE base * deƙ–, deƙ– (= to take, receive, accept; acceptable, becoming, good). See ‘decent’ in my CEDEL and cp. דוֹצֶנְט and words there referred to.]  | ",True,[]
23407,paragaudos,פַּרְגּוֹד,"1 a laced garment, tunic. [L. paragauda (= a laced garment), from Gk. paragaudos, or paragaudion, which are Oriental loan words. Syr. פַּרְגּוֹדִין (= a striped garment), and Mand. ברגודא (of s.m.), whence prob. Arab. burjud, are of the same origin as Gk. paragaudos.]2 curtain.  [L. paragauda (= a laced garment), from Gk. paragaudos, or paragaudion, which are Oriental loan words. Syr. פַּרְגּוֹדִין (= a striped garment), and Mand. ברגודא (of s.m.), whence prob. Arab. burjud, are of the same origin as Gk. paragaudos.] | ",True,[]
23676,parallexis,פָּרַלַּקְסָה,"parallax.  [Fren. parallaxe, from Gk. parallexis (= change), from paralassein (= to change), from para (= beside), and allassein (= to change), from allos (= other). See אַלֵּגוֹרְיָה and cp. words there referred to.] | ",True,[]
22331,pasmazes,"פּוּזְמָק,  פֻּזְמָק","1gaiter, fine shoe. [Of Turanian origin. Russ. bashmakŭ (= shoe), Med. Gk. pasmazes, and Arab. bashmaqjī (= shoemaker), are of the same origin.] 2sock, stocking.  [Of Turanian origin. Russ. bashmakŭ (= shoe), Med. Gk. pasmazes, and Arab. bashmaqjī (= shoemaker), are of the same origin.]  | ",True,[]
22628,patene,פְּטִילְיָּה,"a small pan.  [From L. patella (= small pan or dish, kneepan), dimin. of patina, patena (= a broad, shallow dish or pan), from Gk. patene (of s.m.).] | ",True,[]
22834,pelagus,פְּלַגְיָאט,"plagiarism.  [From L. plagiārius (= plunderer, oppressor, kidnapper; a literary thief), from plagium (= kidnapping), from plaga (= a hunting net) which derives from IE * p(e)lāg– (= flat, spread out), whence also Gk. pelagus (= the open sea). IE * p(e)lāg– is an enlargement of base * p(e)lā–, whence L. plānus (= level, flat). See פְּלָנִימֶטֶר.] | ",True,[]
6376,petesthai,הֶלִיקוֹפְּטֶר,"helicopter.  [Fren. hélicoptère, compounded of Gk. helix, gen. helikos (= coil, spiral), and pteron (= wing). Gk. helix derives from the stem of helissein (= to turn about, wind, roll), from IE base * wel– (= to bend, turn, twist, roll). Gk. pteron derives from * pt–, zero degree of IE base * pet– (= to fly, fall upon), whence Gk. petesthai (= to fly).] | ",True,[]
23410,petesthai,פַּרְגִּית,"chick, young bird.  [Together with Syr. פַּרוּגָא (= chick, young bird), prob. borrowed from Gk. pterix (= wing, winged creature, bird), which is related to pteron (= feather wing). These words derive from * pt, zero degree of IE base * pet- (= to fly, fall upon), whence Gk. petesthai (= to fly). See ‘feather’ in my CEDEL.] | ",True,[]
22375,phulon,פוֹלְיוֹ,"folio.  [L. foliō, ablative of folium (= leaf), which prob. stands for IE * bholyom and is cogn. with Gk. phulon (= leaf). All these words derive from IE base * bhlō–, *bhlē– (= to blossom), properly ‘to swell’. See ‘blow’ (= to flower), and ‘blow’ (= to puff), in my CEDEL and cp. ‘foliage’ and ‘foil’ (= leaf of metal), ibid. cp. also פּוֹלְיָטוֹן.] | ",True,[]
22765,physio,פִיסְיוֹתֶרַפְּיָה,"physiotherapy.  [Compounded of Gk. physio–, combining form meaning ‘nature’, and תֶּרַפְּיָה (q.v.).] | ",True,[]
22740,piale,פְּיָלֵי," flask, broad bowl.  [From Gk. piale (= broad, flat bowl), which is of uncertain origin.] | ",True,[]
24635,pipizein,צפצף," to twitter, whistle.  [Together with JAram. צַפְצֵף, Arab. ṣafṣafa (= it chirped, twittered), of imitative origin. cp. Gk. pipizein (= to peep, chirp), which is also imitative. cp. also צַפֽצָפָה and צפר I.]  | — Pilp.  צִפֽצֵף  it chirped, twittered; 2 he whispered, muttered.  — Pulp.  צֻפְצַף was chirped, was twittered, was peeped.  ",True,[]
22821,pledos,פְּלֶבֵּי,"plebeian.  [From L. plēbēius (= belonging to the common people), from plēbs, plēbēs (= the common people), which prob. derives from IE * plē– (= to be full), whence also Gk. pledos (= people, multitude, great number), L. plēnus (= full), pleō, plēre (= to fill). See ‘full’ (adj.) in my CEDEL and cp. words there referred to. cp. also the first element in פְּלֶבִּיצִיסֽט.] | ",True,[]
23484,plotos,פְּרוֹטוֹקוֹל,"protocol.  [Late Gk. protokollon (= the first leaf glued to the papyrus roll), which is compounded of Gk. plotos (= first), and kolla (= glue). cp. ‘collo-’ in my CEDEL and words there referred to.] | ",True,[]
22385,polymarchos,פּוֹלֵימַרְכוֹס," polemarch.  [Gk. polymarchos, compounded of polemos (= war), and archos (= leader, chief, ruler). See פּוּלֽמוּס and אַרְכִי.] | ",True,[]
22390,polytheia,פּוֹלִיתֵיאִיזְם,"polytheism.  [Fren. polytheisme, from Gk. polytheia (= polytheism), from polytheos (= believing in many gods), which is compounded of polys (= much, many), and theos (= god). See פּוֹלִי□ and תֵּיאִיזְם and cp. the second element in מוֹנוֹתֵיאִיזְם and in פַּנְתֵּיאִיזְם.] | ",True,[]
23964,probatoa,צֹאן," pl. small cattle, sheep and goats.  [Related to Moabite צאן, TA ẓūnu, Aram.–Syr. עָנָא, Egypt. Aram. קן, Mand. אקנא (rarely אנא), Ugar. ṣin, Arab. ḍā’in, ḍa’n, Akka. ṣēnu (= small cattle). The origin of these words is uncertain. They possibly derive from base יצא (= to go out), and lit. mean ‘the animals going out’. cp. Gk. probatoa (= cattle), lit. ‘those which go forward’, from probanein (= to go forward). cp. also צֹנֶה.] | ",True,[]
23435,proedrion,פַּרְהֶדְרִין,"council.  [Gk. proedrion, lit.: ‘a sitting in front’, from pro (= before; see פְּרוֹ□ II), and edra (= a seat), which stands for * sedrā and is cogn. with L. sedēre (= to sit). See אַכְסַדְרָה and cp. סַנְהֶדְרִין.] | ",True,[]
23473,prostada,פְּרוֹזְדוֹר,"corridor, vestibule.  [The correct reading is פּֽרוֹזְדוֹד, a word borrowed from Gk. prostada, accusative of prostas (= vestibule, porch, portico). Gk. prostas derives from the stem proistanai (= to stand before). See ‘post’ (pillar) in my CEDEL and cp. פְּרוֹ□ II and סְטָטִי.]  | ",True,[]
23601,pterides,פְּרִידָה,"one of a pair of pigeons.  [Derived from פרד (= to separate), hence lit. meaning ‘a single (bird)’, and so called because, as a rule, birds were sacrificed in pairs only. פְּרִידָה in this sense has nothing to do with Gk. pterides (= winged creatures), as several lexicographers would have it.] | ",True,[]
23410,pterix,פַּרְגִּית,"chick, young bird.  [Together with Syr. פַּרוּגָא (= chick, young bird), prob. borrowed from Gk. pterix (= wing, winged creature, bird), which is related to pteron (= feather wing). These words derive from * pt, zero degree of IE base * pet- (= to fly, fall upon), whence Gk. petesthai (= to fly). See ‘feather’ in my CEDEL.] | ",True,[]
27038,rhytmos,רִיתְמוּס,"rhythm.  [L. rhythmus, from Gk. rhytmos (= measured action, time, proportion, symmetry, rhythm), which was formed from the stem of rheein, rhein (= to flow, run), with suff. – thmos, a var. of – smos (cp. □ִיזְם). Gk. rhein derives from IE base * sreu– (= to flow). cp. רֵימָטִיזֽם and the first element in רֵיאוֹסְטָט.]  | ",True,[]
28447,rodhos,שְׁטְרוּדְל,"apple pie.  [Yiddish, from Ger. Strudel (= lit.: ‘eddy, whirlpool’), cogn. with Gk. rodhos, for * srodhos (= roar of waves), from IE * sr- et-, enlargement of base * ser– (= to flow).] | ",True,[]
26782,romboeides,רוֹמְבּוֹאִיד,"rhomboid.  [Gk. romboeides (= rhomboid), lit. ‘resembling a rhomb’, from rombos (= rhomb), and oeides (= like), from eidos (= form, shape). See רוֹמֽבּוּס and אִידֵאָה.] | ",True,[]
20356,sabbateion,סַמְבַּטְיוֹן," ‘Sambation’ — name of a legendary river.  [From Gk. sabbateion, lit.: ‘the place where the sabbath (= sabbaton) is observed’. See שַׁבָּת.] | ",True,[]
28114,sampsychon,שׁוּמְשׁוּק,"wild marjoram.  [From Gk. sampsychon (= marjoram), a foreign word, whence also Arab. sumsuq, samsaq (of s.m.).] | ",True,[]
26348,sandalarios,□ָר,"suff. forming nomina opificum.  [From the ending of סַנֽדְּלָר (= sandal maker), from Gk. sandalarios. Hence □ָר properly corresponds to Gk. suff. – arios, L. – ārius. Already in the time of the Talmud this ending was used as a suff. to form the noun חֲלִיטָר (= pastry maker) from חֲלִיטָה (= pastry). cp. סְמַרְטוּטָר.] | ",True,[]
20437,sandalarius,סַנְדְּלָר,"1sandal maker. [Gk. sandalarius, from sandalon. See סַנְדָּל I and cp. suff. □ָר.] 2shoemaker.  [Gk. sandalarius, from sandalon. See סַנְדָּל I and cp. suff. □ָר.]  | ",True,[]
20168,seismo,סֵיסְמוֹ□,combining form meaning ‘of an earthquake’ or ‘connected with an earthquake’.  [Gk. seismo- from seismos (= earthquake).] | ,True,[]
20321,selein,סֶלֶנְיוּם,"selenium (chemistry).  [Modern L. selenium, coined by its discoverer, the Swedish chemist Jöns Jakob Berzelius (1779–1848), from Gk. selein (= moon); so called by him because of its resemblance to tellurium, the element called after the earth (see טֶלּוּרְיוּם).] | ",True,[]
20092,Sisyphoios,סִיזִיפִי,"Sisyphean.  [Formed with suff. -an from L. Sisypheius, from Gk. Sisyphoios, from Sisyphos, a crafty king of ancient Corinth, condemned in the nether world forever to roll a rock up a hill which constantly rolled down again.] | ",True,[]
8618,smargados,זְמָרַגְדְּ,"emerald, smaragd.  [From Gk. smargados, which is of Semitic origin. See בָּרֶקֶת.] | ",True,[]
19893,soleneidos,סוֹלֶנוֹאִיד,"solenoid (electricity).  [Fren. solénoïde, from Gk. soleneidos (= pipe-shaped), from solen (= pipe, channel), and eidos (= form, shape). For the first element see סִילוֹן, for the second see אִידֵאָה.] | ",True,[]
19851,soudariom,סוּדָר,"1scarf, shawl. [Back formation from supposed pl. סוּדָרִין, a word borrowed from Gk. soudariom, from L. sūdārium (= handkerchief), lit.: ‘cloth for wiping off perspiration’, from sūdor (= sweat, perspiration). L. sūdor derives from IE base sweid-, swoid-, swid- (= to sweat). See ‘sweat’ in my CEDEL and cp. ‘sudarium’ ibid.]2sweater.  [Back formation from supposed pl. סוּדָרִין, a word borrowed from Gk. soudariom, from L. sūdārium (= handkerchief), lit.: ‘cloth for wiping off perspiration’, from sūdor (= sweat, perspiration). L. sūdor derives from IE base sweid-, swoid-, swid- (= to sweat). See ‘sweat’ in my CEDEL and cp. ‘sudarium’ ibid.] | ",True,[]
20601,spheroeides,סְפֵירוֹאִיד,"spheroid.  [Late L. sphaeroeidēs, from Gk. spheroeides (= spherical), which is compounded of sphaira (= sphere), and oeides (= like), from eidos (= form, shape). See אִידֶאָה.] | ",True,[]
20763,statiotes,סַרְדְּיוֹט," officer, captain.  [Gk. statiotes (= soldier), from stratos (= army), which derives from IE base ster- (= to spread out, extend, strew), whence also L. sternere (= to spread out, stretch out; to scatter; to cover). See ‘stratum’ in my CEDEL and cp. the first element in אֶסְטְרָטֶג.] | ",True,[]
20022,Statistik,סְטָטִיסְטִיקָה,"statistics.  [From Gk. Statistik. Coined by the German statistician Gottfried Achenwall in 1748 from Modern L. (collēgium) statisticum (= a college occupying itself with statistics), formed from L. status (= state, condition), and suff. - isticum. See סְטָטוּס.]  | ",True,[]
20627,suphellion,סַפְסָל,"bench, stool.  [From L. sub-selliam (= bench, seat), through the medium of Gk. suphellion, formed from sub (= under; see סוּבּ□), and sella, from the base of sedēre (= to sit). See ‘sedentary’ in my CEDEL and cp. the second element in סַנְהֶדְרִין.] | ",True,[]
19689,symbolai,סִבֹּֽלֶת,"1joint meal. [Gk. symbolai (= contributions made to provide a common meal), pl. of symbole (= a coming together, meeting, joining), lit.: ‘something thrown together’, from symballein (= to throw together). See סִימְבּוֹלִי and cp. סִנְבּוֹל.]2picnic.  [Gk. symbolai (= contributions made to provide a common meal), pl. of symbole (= a coming together, meeting, joining), lit.: ‘something thrown together’, from symballein (= to throw together). See סִימְבּוֹלִי and cp. סִנְבּוֹל.] | ",True,[]
20426,symbolai,סִנְבּוֹל,joint meal.  [Gk. symbolai. See סִבֹּלֶת II.] | ,True,[]
20129,sympathetikos,סִימְפָּתֶטִי,"sympathetic (in its medical sense).  [Gk. sympathetikos (= sympathetic), from sympatheis (= affected by like feelings). See סִימְפַּתְיָה.] | ",True,[]
2228,symphoreon,"אֶשְׁבּֽוֹרֶן,  אַשְׁבֹּֽרֶן","1 level country. [Prob. related to Arab. mushābir (= swamp). According to B. Gross אַשְׁבֹּרֶן is borrowed from Gk. symphoreon, pres. part. of symphorein (= to bring together), or from symphors (= a bringing together), which both derive from sympherein, antonym of katapherein (= to bring down). Accordingly, symphora/ē, *sybborē, *sybore, *sborē, *asboren (with prosthetic a). Gk. sympherein is formed from syn (= with, together with; see סִינְ□) and pherein (= to bear, carry). See אֲנָפוֹרָה.]2 flat place, where water gathers: pool.  [Prob. related to Arab. mushābir (= swamp). According to B. Gross אַשְׁבֹּרֶן is borrowed from Gk. symphoreon, pres. part. of symphorein (= to bring together), or from symphors (= a bringing together), which both derive from sympherein, antonym of katapherein (= to bring down). Accordingly, symphora/ē, *sybborē, *sybore, *sborē, *asboren (with prosthetic a). Gk. sympherein is formed from syn (= with, together with; see סִינְ□) and pherein (= to bear, carry). See אֲנָפוֹרָה.] | ",True,[]
20151,synchronismos,סִינְכְּרוֹנִיזְם,"synchronism.  [Gk. synchronismos, from synchronizein (= to be contemporary with), from synchronos. See סִינְכְּרוֹנִי and suff. □ִיזְם.] | ",True,[]
20152,synchronizein,סִינְכְּרוֹנִיזַצְיָה,synchronization.  [From Gk. synchronizein. See סִינְכְּרוֹנִיזְם and suff. □ַצְיָה.] | ,True,[]
20141,synonimon,סִינוֹנִים,"synonym.  [Gk. synonimon, neuter of the adj. synonimos used as a noun (lit. meaning ‘having the same name as’). Formed from syn (= with, together with; see סִינְ□), and onima, dial. form of onoma (= name), which is cogn. with L. nōmen (= name). See נוֹמִינָלִי.]  | ",True,[]
20469,synteres,סַנְטָר,"guardsman, bailiff.  [Perhaps from Gk. synteres (= guard, watchman), from syn (= with, together with), and terein (= to watch over, take care of, guard).] | ",True,[]
929,tallein,אִימְפּוּלְס,"impulse.  [L. impulsus (= pressure, stock; incitement, instigation), from impulsus, p. part. of impellere (= to push, strike against; to drive forward, urge on; to incite, instigate), from in- (= in) and pellere (= to drive), which prob. derives from IE base *pel- (= to shake, swing), whence also Gk. tallein (= to wield, brandish, swing; to quiver), pelemizein (= to shake, cause to tremble), polemos (= war). cp. ‘pulse’ in my CEDEL.]  | ",True,[]
10717,tameíon,טִמְיוֹן,"government treasury.  [Gk. tameíon, related to tamias (= one who distributes, dispenser, steward), orig. ‘one who cuts up portions for the sake of distributing them’, in gradational relationship to temnein (= to cut), tomos (= piece cut off, section). See ‘tone’ in my CEDEL.] | ",True,[]
10988,terebindos,טֶרְפֶּנְטִין,"turpentine.  [Fren. térébenthine, from Old Fren. turbentine, from Med. L. terebintina resina (= terebinthine resin), from L. terebinthus, from Gk. terebindos (= the turpentine tree).] | ",True,[]
24263,thia,צִיטְרוּס,"citrus.  [L. citrus (= citron tree), from Gk. kedros (= cedar), which prob. denoted orig. ‘a tree whose wood was used for burning sacrifices’, and derives from Heb. קָטַר (= he exhaled odor, smoked). See קטר. For sense development cp. Gk. thia, name of an African tree, properly ‘a tree whose wood was burned for sacrificial purposes’, from thuein (= to sacrifice), properly ‘to cause to smoke’. See ‘cedar’ in my CEDEL and cp. ‘citron’ ibid.] | ",True,[]
30613,thynnein,תַּנִּין,"1 sea monster. [From base תנן, whence also Egypt.–Aram. תנין, JAram.–Syr. תַּנִּינָא, Ugar. tnn, Ethiop. taman (= dragon). Arab. tinnīn (= dragon) is an Aram. loan word. Gk. thynnos (= tunny) is prob. borrowed from Heb. תַּנִּין. The Gk. word was influenced by Gk. thynnein (= to shake). cp. ‘tunny’ in my CEDEL.]2 serpent. [From base תנן, whence also Egypt.–Aram. תנין, JAram.–Syr. תַּנִּינָא, Ugar. tnn, Ethiop. taman (= dragon). Arab. tinnīn (= dragon) is an Aram. loan word. Gk. thynnos (= tunny) is prob. borrowed from Heb. תַּנִּין. The Gk. word was influenced by Gk. thynnein (= to shake). cp. ‘tunny’ in my CEDEL.]3 dragon. [From base תנן, whence also Egypt.–Aram. תנין, JAram.–Syr. תַּנִּינָא, Ugar. tnn, Ethiop. taman (= dragon). Arab. tinnīn (= dragon) is an Aram. loan word. Gk. thynnos (= tunny) is prob. borrowed from Heb. תַּנִּין. The Gk. word was influenced by Gk. thynnein (= to shake). cp. ‘tunny’ in my CEDEL.]4crocodile.  [From base תנן, whence also Egypt.–Aram. תנין, JAram.–Syr. תַּנִּינָא, Ugar. tnn, Ethiop. taman (= dragon). Arab. tinnīn (= dragon) is an Aram. loan word. Gk. thynnos (= tunny) is prob. borrowed from Heb. תַּנִּין. The Gk. word was influenced by Gk. thynnein (= to shake). cp. ‘tunny’ in my CEDEL.] | ",True,[]
10520,tonkos,טוֹנִיק,"tonic.  [Fren. tonique, from Gk. tonkos (= of or for stretching, of or for tones), from tonos. See טוֹן I. For the ending see adj. suff. ‘-ic’ in my CEDEL.] | ",True,[]
10922,trignonon,טְרִיגוֹן,"triangle.  [Gk. trignonon (= triangle), properly neuter of trigonos (= three-cornered, triangular), which is compounded of tri (= three) and gonia (= corner, angle). See ‘-gon’ in my CEDEL and cp. the first element in טְרִיגוֹנוֹמֶטְרְיָה. cp. also the second element in פֶּנְטָגוֹן.] | ",True,[]
31038,trikabos,תַּרְקַב,"two ‘kabs’ (‘kab’ — an ancient dry measure).  [Prob. borrowed from JAram. תַּרֽקַבָּא, which is compounded of תְּרֵי (= two), and קַב (= kab). The usual derivation of this word, from Gk. trikabos, an alleged Greek word, which would mean ‘three kabs’, must be rejected. Even if the word existed in Greek, its transliteration in Aram. would have been ט (ת being the correspondence of th). Accordingly the meaning of תַּרֽקַב is ‘two kabs’ and not ‘three kabs’.] | ",True,[]
10912,tritemorion,טַרְטֵימָר,"tritermorion (an old Greek coin).  [Gk. tritemorion, neut. of tritemorios (= equal to a third part, forming a third part), from tritos (= third), and moros (= appointed lot, fate, destiny), which is related to moira (= part, portion, division). See ‘third’ and ‘Moira’ in my CEDEL. cp. the less correct spelling תַּרְטֵימָר.] | ",True,[]
10989,tropaikon,טְרַפָּעִיק, an ancient Roman coin. [Gk. tropaikon (= a half-denarius).] | ,True,[]
10705,tymbanon,טֶמְבֶּר,"timbre.  [Fren. timbre (= a bell with striking hammer; quality of a tone), from old Fren. tymbre (= a kind of drum), from Gk. tymbanon (= kettledrum).] | ",True,[]
28611,tzichla,שִׁכְלִי,"a kind of a bird, prob. the thrush.  [Prob. a loan word from Med. Gk. tzichla (= thrush).] | ",True,[]
