Unnamed: 0,Entry,Definition,Has_Greek
2262,אֶשְׁכּוֹלוֹת,"schools.  [Formed with prosthetic אֶ□ from Gk. schole (= school; see אַסֽכּוֹלָה). However, the Mishnah explains אֶשְׁכּוֹלוֹת as the pl. of אֶשְׁכּוֹל I (= grape cluster, grape), and applies it figuratively to scholars, and the Talmud explains אֶשְׁכּוֹל in our Mishnah folk-etymologically as a contraction of אִישׁ שֶׁהַכֹּל בּוֹ, ‘a man in whom there is everything’.] | ",True
2303,אֻשְׁפִּיז,"1inn. [Med. Gk. hospition, hospetion (= inn), from L. hospitium (= inn; hospitality), from hospes, gen. hospitis (= host; guest), which stands for *hosti-potis and orig. meant ‘lord of strangers’. cp. Old Slavic gospodǐ (= lord, master), which also means lit. ‘lord of strangers’ and is the exact equivalent of L. hospes. The first element in L. hospes and in Old Slavic gospodǐ is cogn. with Gothic gasts, Old Eng. gaest, giest, etc. (= guest). The second element is cogn. with L. potis (= able), potēns (= powerful); see אִימְפּוֹטֶנֽטִי.] 2host. [Med. Gk. hospition, hospetion (= inn), from L. hospitium (= inn; hospitality), from hospes, gen. hospitis (= host; guest), which stands for *hosti-potis and orig. meant ‘lord of strangers’. cp. Old Slavic gospodǐ (= lord, master), which also means lit. ‘lord of strangers’ and is the exact equivalent of L. hospes. The first element in L. hospes and in Old Slavic gospodǐ is cogn. with Gothic gasts, Old Eng. gaest, giest, etc. (= guest). The second element is cogn. with L. potis (= able), potēns (= powerful); see אִימְפּוֹטֶנֽטִי.] 3guest.  [Med. Gk. hospition, hospetion (= inn), from L. hospitium (= inn; hospitality), from hospes, gen. hospitis (= host; guest), which stands for *hosti-potis and orig. meant ‘lord of strangers’. cp. Old Slavic gospodǐ (= lord, master), which also means lit. ‘lord of strangers’ and is the exact equivalent of L. hospes. The first element in L. hospes and in Old Slavic gospodǐ is cogn. with Gothic gasts, Old Eng. gaest, giest, etc. (= guest). The second element is cogn. with L. potis (= able), potēns (= powerful); see אִימְפּוֹטֶנֽטִי.]  | ",True
2346,אֶתוֹס,"ethos.  [Gk. ethos (= habit, custom, usage, disposition, character, moral.] | ",True
2354,אַתֵּיאִיזְם,"atheism.  [Fren. athéisme, formed with suff. - isme (see □ִיזֽם) from Gk. atheos (= without god), from privative pref. a- and theos (= god). See תֵּיאִיזְם.] | ",True
2361,אֶתִּיקָה,"ethics.  [Gk. ethicos (= pertaining to morals, moral), from ethos (= habit, custom, usage, disposition, character, moral), which is related to ethezein (= to accustom), eiotha (= I am accustomed), and cogn. with Old I. svadhā (= custom, peculiarity), L. sodālis (= fellow, companion), suēscere (= to become accustomed). The orig. meaning of all these words was ‘property, peculiarity’. They are traceable to IE *swedh-, a compound base lit. meaning ‘to make one’s own’, formed from the reflexive base *swe- (= his own), and *dhē (= to make do). cp. first element in אֶתְנוֹגְרַפְיָה, אֶתְנַרֽךְ. | ",True
2362,אַתְלֵט,"athlete.  [L. athlēta, from Gk. athletes (= combatant, champion), from athleo (= I contend for a prize), from athlos, contracted from aethlos. The first element of this word is perhaps cogn. with Old I. vā́-yati (= he fatigues himself); the second element is of unknown origin.]  | ",True
2364,אַתְלֵטִיקָה,"athletics.  [From L. athlēticus, from Gk. athletikos (= athletic), from athletes. See אַתְלֵט.] | ",True
2372,אֶתְנוֹגְרַפְיָה,"ethnography.  [Compounded of Gk. ethnos (= nation, race), and - graphia, from graphein (= to write). Gk. ethnos is related to ethos (= custom, usage). See אֶתִּיקָה. For the second element see □גְרַפְיָה.] | ",True
2377,אֶתְנַרְךְ,"ethnarch.  [Gk. etnarches (= ruler of the people), from ethnos (= people), and arches (= leader, chief, ruler), from the stem of archein (= to begin; to rule). See אֶתֽנוֹגְרֵפֽיָה and אַרְכִי.] | ",True
2382,אֶתֶר,"ether.  [L. aether, from Gk. aither (= the upper, purer air), which, together with aithra (= the clean sky, fair weather), derives from aithein (= to burn). This verb derives from IE base *aidh- (= to burn), whence also L. aedēs (= a building sanctuary, temple). See ‘edify’ in my CEDEL and cp. words there referred to.]  | ",True
2389,ב," The second letter of the Hebrew alphabet. Its name is ‘Beth’ (lit.: ‘house’); so called in allusion to the ancient Heb. form of this letter, representing a house. In PBH it has the numerical value two. ב alternates with מ: cp. e.g. the river name אֲבָנָה and אֲמָנָה; the place name דִּיבוֹן and דִּימוֹן; בָּרִיא (= healthy, fat), and מֽרִיא (= fatling); the place name יַבְנֶה in Heb. and יַמְנִין in Syr. (whence Gk. iamnia, iamneia). ב also alternates with פ: cp. e.g. בזר and פזר (= to scatter); Heb. נשׁף and נשׁב (= to blow); תבר and תפר (= to sew); Heb. בִּקְעָה (= valley) and Syr. פְּקַעַתָּא (of s.m.); Heb. הפך (= to turn), Akka. abāku (= to bring, turn).  | ",True
2609,בּוּטִיק,"boutique, shop.  [Fren., from Old Provençal botica, also botiga, from Gk. apotheke (= any place wherein to lay up something, magazine, storehouse).] | ",True
2613,בּוֹטָנִיקָה,"botany.  [Fren. botanique, from Gk. botaniche (= knowledge of botany), from botane (= pasture, fodder).] | ",True
2621,בּוּל," block, lump.  [Akka. bulu (= a block of dry wood), Gk. bulos (= a lump of earth).] | ",True
2639,בּוֹמְבַּסְטִי,"bombastic.  [From Bombastic (= lit.: ‘in the style of Bombastus Paracelsus’ (1493–1541). The private name Bombastus derives from Med. L. bombax, from Gk. bambakion (= cotton).] | ",True
2655,בּוּץ," fine linen, byssus.  [Together with Aram. and Syr. בּוּצָא prob. borrowed from Akka. būṣu (= fine linen, byssus). Gk. byssos (= fine white linen) is a Sem. loan word. cp. Arab. bāḍā, abyaḍu (= white). See בֵּיצָה.] | ",True
2724,בַּזֶּֽלֶת,"basalt.  [L. basaltēs, explained by most lexicographers as a word of African origin. According to other scholars basaltēs is a corruption of L. basanites, which may have come from Gk. basanites (lithos), lit. ‘the stone from Basan’. Basan is the Gk. transcription of בָּשָׁן (= Bashan), a region east of Jordan especially rich in basalt.] | ",True
2821,בִּי□,"bi–.  [L. bi– (= twice, double), which is cogn. with Old I. dvi–, Gk. di–, Old Eng. twi– (= twice, double). See דִּי□ I and cp. דִּיס□. cp. also the second element in קוֹמְבַּיֽן.] | ",True
2827,בִּיבְּלִיָּה,"The Bible.  [L. biblia, from Gk. biblia (= collection of writings), pl. of biblion (= paper, scroll, book), which is the dimin. of biblos, byblos (= the inner bark of papyrus; book), from Byblos, Gr. name of the famous Phoen. transit port, whence the Greeks received the Egypt, papyrus. Gk. Byblos has been assimilated from גְבָל, the Heb.–Phoen. name of the city (= lit.: ‘frontier-town’). cp. Heb. גְּבוּל (= frontier, boundary), Arab. jabal (= mountain). cp. jubayl, the actual Arab. name of ancient Gebhal ( jubayl properly is a dimin. formed from the original name of the city). For the sense development of Bible from Byblos cp. ‘parchment’ (from Pergamon) in my CEDEL.] | ",True
2828,בִּיבְּלִיּוֹגְרָף,"bibliographer.  [Gk. bibliographos (= writer of books, transcriber, copyist), compounded of biblion (= little book), dimin. of biblos (= book;), and graphos (see □גֽרָף).] | ",True
2830,בִּיבְּלִיּוֹגְרַפְיָה,"bibliography.  [Gk. bibliographia (= writing of books), compounded of biblion and graphia; see בִּיבְּלִיּוֹגֽרָף and □גְרַפְיָה.] | ",True
2831,בִּיבְּלִיּוֹפִיל,"bibliophil(e).  [Fren. bibliophile (= lover of books), compounded of Gk. biblion (= book; see בִּיבְּלִיָּה), and philos (= friend), which is of uncertain origin.] | ",True
2832,בֵּיבָר,"zoological garden.  [Gk. bibarion, identical with L. vīvārīum (= a place where living animals are kept), properly, neuter of the adj. vivarius (= pertaining to living creatures), used as a noun, from vīvere (= to live).] | ",True
2834,בִּיגַמְיָה,"bigamy.  [Fren. bigamie, from Ecclesiastic L. bigamia, a hybrid coined from L. bi– (= twice), and Gk. gamos (= wedding, marriage), from IE base *gem(e)– (= to marry). cp. the second element in מוֹנוֹגַמְיָה and פּוֹלִיגַמְיָה.] | ",True
2836,בִּיּוֹ□,"bio–.  [Combining form meaning ‘life’. From Gk. bio-, from bios (= life), from IE *gwiwos.] | ",True
2838,בִּיּוֹגֶנֶטִי,"biogenetic(al).  [Eng. biogenetic, back formation from biogenesis, which was coined by the English biologist T.H. Huxley in 1870 from Gk. bios (= life) and genesis (= origin, source).] | ",True
2839,בִּיּוֹגְרָף,"biographer.  [Compounded of Gk. bios (= life) and – graphos, from graphein (= to write). See בִּיּוֹ□ and □גְרָף.] | ",True
2841,בִּיּוֹגְרַפְיָה,"biography.  [Late Gk. biographia (= description of life), from Gk. bios (= life) and – graphia, from graphein (= to write). See בִּיּוֹגֽרָף and □יָה.] | ",True
2845,בִּיּוֹלוֹגְיָה,"biology.  [Ger. Biologie (= lit.: ‘the study of life’), suggested by the German naturalist G.R. Treviranus as a modern coinage from Gk. bios (= life) and – logia. See בִּיּוֹ□ and □לוֹגְיָה.] | ",True
2851,בְּיוּרוֹקְרַטְיָה,"bureaucracy.  [Fren. bureaucratie, a hybrid coined by the French economist Jean Claude Marie Vincent de Gournay (1712–59) from bureau (= desk, writing table, office), and Gk. – kratia (= rule of), from kratos (= strength, power, rule).] | ",True
2868,בִּימָה,"platform, pulpit, stage.  [A loan word from Gk. bema (= pace, step, platform, stage), which derives from the stem of bainein (= to go), whence also basis (= a stepping, pedestal). See בָּסִיס and cp. בִּימָר.]  | ",True
2906,בִּישׁוֹף,"bishop.  [Ger. Bischof, from L. episcopus (= overseer, superintendant), in Ecclesiastic L. bishop, from Gk. episkopos (= overseer). from epi (= on, over), and skopos (= watcher). See ‘epi–’ and ‘–scope’ in my CEDEL. cp. אַרְכִיבִּישׁוֹף.] | ",True
2916,בֵּיתָא,"beta, name of the second letter of the Greek alphabet.  [Aram., from Gk. Beta, Heb.–Phoen. בַּיִת (= house). The final a was added because a Greek word cannot end with a t.] | ",True
2917,בַּיְתּוֹסִי,"Boethusian, member of a Jewish sect related to the Sadducees.  [Lit.: follower of בַּיֽתּוֹס (= Boethus), from Gk. boethos, name of a priest whose son was made high priest by Herod the Great.] | ",True
2963,בַּל,"ball.  [Fren. bal (= ball), from baler, baller (= to dance), from Vulgate L. ballāre, from Gk. ballizein (= to dance), which prob. derives from ballein (= to throw). See בַּלִּיסְטִיקָה and cp. בַּלָּדָה, בַּלֶּדִינָה. | ",True
2975,"בֻּלְבּוּס,  בּוּלְבּוּס","1 a kind of onion. [Gk. bolbos (= bulb, bulbous, root, onion), from the reduplication of the IE imitative base *bol-. See ‘bulb’ in my CEDEL.] 2bulb, tuber. [Gk. bolbos (= bulb, bulbous, root, onion), from the reduplication of the IE imitative base *bol-. See ‘bulb’ in my CEDEL.] 3potato.  [Gk. bolbos (= bulb, bulbous, root, onion), from the reduplication of the IE imitative base *bol-. See ‘bulb’ in my CEDEL.]  | ",True
2981,בֶּלְגָּם,"phlegm.  [Arab. balgham, from Late L. phlegma, from Gk. phlegma (= inflammation), from phlegein (= to burn, scorch, kindle), from IE base *bhleg-, *bhelg- (= to burn, be hot).]  | ",True
2985,בַּלְדָּר,"1 courier. [From Gk. beledarios, L. veredārius (= courier, postboy); of uncertain etymology. cp. דֹּאַר.] 2postman.  [From Gk. beledarios, L. veredārius (= courier, postboy); of uncertain etymology. cp. דֹּאַר.]  | ",True
3020,בַּלֶּט,"ballet.  [Fren., from It. balleto, dimin. of ballo (= dance), from Vulgate L. ballāre, from Gk. ballíxein (= to dance), which prob. derives from ballein (= to throw). See בַּלִיסְטִיקָה and cp. בַּלָּדָה.] | ",True
3032,בַּלִּיסְטִיקָה,"ballistics.  [From Gk. ballein (= to throw), which stands in gradational relationship to bole, bolos (= a throw), belos (= bolt; arrow, dart); lit.: ‘something thrown’), from IE base *gwel–, whence also Old I. apa-gūrya (= swinging), Avestic ni-jrā’ire (= they are being hurled down). cp. בַּלִּיסֽטִרָה. cp. also בַּל II, בַּלֶּרִינָה, הִיפֶּרְבּוּלָה, טֻרֽבָּל, מֶטַבּוֹלִיזְם, סִימְבּוֹלִי, עִנְבָּל, פָּרַבּוֹלָה, פּֽרוֹבְּלֶמָה, פְּרוֹזְבּוֹל.] | ",True
3033,בַּלִּיסְטְרָה," catapult.  [L. ballistra, a collateral form of ballista (= a large military engine; lit.: ‘a throwing machine’), from Gk. ballein (= to throw). See בַּלִּיסֽטִיקָה.] | ",True
3044,"בֻּלְמוּס,  בּוּלְמוּס","ravenous hunger, bulimia.  [Gk. boulimos (lit.: ‘ox hunger’), from bous (= ox), and limos (= hunger), for whose etymology see my CEDEL s.v. ‘bulimia’.] | ",True
3046,בַּלָּן,"bath attendant.  [Hebraization of Gk. balaneus (= bathman), from balaneion (= bath), which is of uncertain origin. cp. בַּלְנָרִים.]  | ",True
3049,בַּלְנָרִים," pl. bathing apparel.  [A loan word from L. balneāria, properly subst. use of the neuter pl. of the adj. balneārius (= pertaining to a bath), from balneum (= bath), from Gk. balaneion. See בַּלָּן.] | ",True
3051,"בַּלְסָם,  בַּלְסְמוֹן","balsam.  [A loan word from Gk. balsamon (= balsam), which itself is a loan word from Heb. בָּשָׂם (q.v.).] | ",True
3108,בַּנְז׳וֹ," banjo.  [Eng. banjo, from earlier banjore, banjer, banshaw, Negro alterations of Eng. bandore, from Portuguese bandurra, from L. pandūra, from Gk. pandoura (= a musical instrument of three strings). See ‘pandore’ and ‘banjo’ in my CEDEL.] | ",True
3113,"בְּנֵי מָרוֹן,  בְּנֵי מְרוֹן","‘flocks of sheep’ or ‘troops of soldiers’ (occurring in the Mishnah, in the phrase כָּל בָּאֵי עוֹלָם עוֹבְרִין לְפָנָיו בִּבְנֵי מָרוֹן, ‘all mankind pass before him כבני מרון’ — either ‘like troops of soldiers’ or ‘like flocks of sheep’).  [כבני מרון is prob. metanalysis for כבנומרון (= כִּבְנוּמֶרוֹן), which is formed from the prefixes כְּ□ (= like, as), בּֽ□ (= in), and נוּמֶרוֹן, from Late Gk. noumeron, from L. numerus (= troop, band); properly: ‘a certain number of soldiers’. Hence כִּבֽנוּמֶרוֹן means ‘as in a troop of soldiers’. Through the slight change of the first ו into י, כבנומרון was folk-etymologically interpreted in the Talmud as a Hebrew phrase consisting of two nouns, the first of which is כִּבְנֵי (= ‘like the children of’, or ‘like the young of’, on the analogy of phrases like בּֽנֵי אָדָם,, ‘the children of man, mankind’), and מרון, the second part, was connected with Aram. אֲמַרְנָא (= lamb), whence בני מרון means ‘flocks of sheep’.] | ",True
3130,בָּסִילִיקָה," בָּסִילְקִי PBH basilica.  [Gk. basilike (lit.: ‘royal colonnade’), f. of basilikos (= kingly, royal), from basileus (= king), which is of uncertain origin. It is perhaps a loan word from a language of Asia Minor; cp. Lydian battos (= king).] | ",True
3134,בָּסִיס,"basis, base, foundation.  [Gk. basis (= a stepping, step, pedestal, foot, base), from the stem of baino (= I go), which prob. stands for banio, from bamio, from IE base *gwem (= to go, to come). cp. בִּימָה, cp. also the second element in אַמְבָּט, אַקְרוֹבָּט, דְּיוּבִיט, פְּרוּזְבּוּטֽיָא, אִינֽוֶנֽטָר, קוֹנְבֶנְצְיָה.]  | ",True
3235,בָּצִילוּס,"bacillus.  [Late L. bacillus (= a little staff), dimin. of baculum (= stick, staff), which is cogn. with Gk. baktron (= staff), bakterion (= a little staff). See בַּקְטֶרְיָה.] | ",True
3250,בֶּֽצַע," gain (esp. unjust gain).  [From בצע I. hence lit. meaning ‘cutting off’. For sense development cp. Gk. kerdos (= gain, profit, advantage), from keirein (= to cut short).]  | ",True
3282,בַּקְטֶרְיָה,"bacterium.  [Modern L. bacterium, coined by the German naturalist Christian Gottfried Ehrenberg in 1838 from Gk. bakterion (= a little staff), which is related to baktron (= staff), whence also L. baculum (= rod, stick, staff). cp. בָּצִילוּס. cp. also בַּקָּלָה.] | ",True
3285,"בִּקְיָא,  בַּקְיָא,  בִּקְיָה,  בַּקְיָה","vetch.  [Gk. bikion, from L. vicia (= vetch), which prob. derives from IE *wei-q-, enlargement of base *wei– (= to bend, to twist), whence L. viere (= to bend, to twist), vītio (= vine). See ‘withy’ in my CEDEL and cp. ‘vetch’ ibid.] | ",True
3347,בַּרְבָּר,"barbarian.  [Gk. barbaros (= non-Greek, foreign, barbarous), from IE base *barb– (= to stammer, stutter, unintelligible).]  | ",True
3358,בֻּרְגָּן,"turret, military post, inn for travelers.  [Loan from Aram. בּוּרְגַן, בּוּרְגֽנָא, from Gk. pyrgos (= tower) — whence L. burgus (= castle, fort), — which was borrowed from some other IE language, perhaps Pelasgian, and related to Ger. burg (= city, tower), and Eng. borough. See ‘borough’ in my CEDEL.]  | ",True
3364,ברד," to be spotted.  [Syr. בָּרֽדָא, Arab. ’arbadu (= speckled); base of בָּרֹד. Gk. pardos, pardalis (= panther) are prob. Sem. loan words and lit. denote ‘the spotted animal’. cp. בַּרְדְּלָס.] | ",True
3367,בַּרְדְּלָס,"panther.  [Borrowed from Gk. pardalis (= panther), which itself is prob. a Sem. loan word. See ברד II.] | ",True
3375,בָּרוֹגְרָף,"barograph.  [Compounded of Gk. baras (= weight), and – graphos, from the stem of graphein (= to write). Gk. baros derives from IE base *gwer– (= heavy), whence also L. gravis (= heavy, weighty). For the etymology of Gk. graphein see גּֽרָף. cp. בְּרוּטָלִי. cp. also גּֽרָבִיטַצְיָה and the first element in בָּרוֹמֶטֶר.] | ",True
3387,בְּרוֹם,"bromine (chemistry).  [Fren. brome (= bromine), coined by its discoverer, the French chemist Antoine Jérôme Balard (1802–76) from Gk. bramos (= noisome smell), identical with bromos (= any loud noise), which is related to bremein (= to clash, roar), bronte (= thunder), from *brem–, a variant of IE base *bhrem, whence L. fremere (= to roar, resound, murmur).] | ",True
3388,בָּרוֹמֶטֶר,"barometer.  [Compounded of Gk. baros (= weight), and metron (= measure). See בָּרוֹגֽרָף and מֶטֶר.] | ",True
3393,בֶּרוֹנִיקָה,"Veronica, a genus of plants.  [Prob. named after St. Veronica, a name derived from Gk. Berenike, var. of pherenike (= lit.: ‘bringer of victory’), from pherein (= to bring), and vike (= victory). For the first element see אֲנָפוֹרָה. The second element is prob. related to Gk. veikos (= quarrel, strife), veikein (= to quarrel with). See ‘Berenice’ and Veronica’ in my CEDEL.] | ",True
3394,בְּרוֹנְכִיטִיס,"bronchitis.  [Medical L. bronchītis, coined by Charles Bedham in 1808 from bronchus (= windpipe), from Gk. bronchos, and suff. – ītis. Gk. bronchos is prob. related to bronchothos (= throat).] | ",True
3401,בְּרוֹשׁ," cypress.  [A loan word from Akka. burāšu, whence also Aram. בְּרוֹתָא, בּֽרָאתָא, Syr. בְּרוֹתָא. Gk. brathy and L. bratus (= a kind of cypress), are Sem. loan words. cp. בְּרוֹת.] | ",True
3412,בַּרְזִלּוֹן,"Sideritis (botany).  [Formed from בַּרְזֶל (= iron), with suff. □וֹן on the analogy of the scientific name Sideritis, from Gk. sideros (= iron). cp. the Eng. name ironwort.] | ",True
3436,בַּרְיוֹן,"barium — a metallic element (chemistry).  [Modern L. barium, from Gk. barys (= heavy), which is related to baros (= weight). See בָּרוֹגְרָף.] | ",True
3447,בָּרִיטוֹן,"baritone.  [Gk. barytonos (= heavy-toned, low-toned), compounded of barys (= heavy), and tonos (= tone). See בָּרוֹגְרָף and טוֹן.] | ",True
3452,בֶּרִילְיוּם,"beryllium (chemistry).  [Modern L. beryllium, from L. bēryllus, from Gk. beryllos; so called because it was first obtained through isolation from beryl (by the French chemist Nicolas–Louis–Vauquelin in 1797).] | ",True
3471,בֵּרָס," a heavy woolen blanket.  [Gk. birros (= large cloak with a hood), from L. birrus, which is of Celtic origin. cp. בֶּרֶט.] | ",True
3475,בֻּרְסִי,"tanner.  [Gk. byrseus, from byrsa (= hide, leather), which is of uncertain origin.] | ",True
3478,בֻּרְסְקִי,"1tannery. [In sense 1 from Gk. byrsikos (= tanner), from byrsa (= hide, leather), in sense 2 from byrsike (= tannery), from byrsa. See בֻּרְסִי.]2tanner.  [In sense 1 from Gk. byrsikos (= tanner), from byrsa (= hide, leather), in sense 2 from byrsike (= tannery), from byrsa. See בֻּרְסִי.] | ",True
3485,בַּרְקָרוֹלָה,"barcarole.  [It. barcarola, from barcarolo (= gondolier), a derivative of barca (= boat), from L. bārca (= a small boat bark), shortened from bārica, from Gk. baris, from Coptic barū (= boat). cp. ‘barge’ and ‘bark’ (sailing ship), in my CEDEL.] | ",True
3516,"בֹּֽשֶׂם,  בָּשָׂם,  בֶּֽשֶׂם","1 balsam tree, Balsamodendron Opolbalsamum. [From בשׂם. cp. JAram. בּוּשֽׂמָא, בּוּסְמָא, Syr. בֶּשְׂמָא, Arab. basham (= spice, balsam, perfume). Gk. balsamon (= balsam) — whence L. balsamum — is a loan word from Heb. בָּשָׂם. cp. בֹּסֶם. cp. also בַּלְסָם, בַּלֽסֽמוֹן and אֲפַרְסֽמוֹן.]2 balsam oil. [From בשׂם. cp. JAram. בּוּשֽׂמָא, בּוּסְמָא, Syr. בֶּשְׂמָא, Arab. basham (= spice, balsam, perfume). Gk. balsamon (= balsam) — whence L. balsamum — is a loan word from Heb. בָּשָׂם. cp. בֹּסֶם. cp. also בַּלְסָם, בַּלֽסֽמוֹן and אֲפַרְסֽמוֹן.]3 scent, fragrance.  [From בשׂם. cp. JAram. בּוּשֽׂמָא, בּוּסְמָא, Syr. בֶּשְׂמָא, Arab. basham (= spice, balsam, perfume). Gk. balsamon (= balsam) — whence L. balsamum — is a loan word from Heb. בָּשָׂם. cp. בֹּסֶם. cp. also בַּלְסָם, בַּלֽסֽמוֹן and אֲפַרְסֽמוֹן.] | ",True
3535,בַּת," ‘bath’ — a liquid measure equal to one אֵיפָה.  [Together with JAramבַּתָּא, בִּתָּא (of s.m.), of uncertain origin. cp. בַּת III. Gk. batos (= a liquid measure), is a Heb. loan word.] | ",True
3646,גְּבִירוֹקְרַטְיָה,plutocracy.  [A hybrid coined from גְּבִיר and Gk. – kratia (= rule of); see □קְרַטְיָה.] | ,True
3673,גֶּֽבֶס," gypsum.  [From MH גִּפְסִיס (= mortar, plaster, gypsum), which, together with Arab. jibs prob. derives from Akka. gaṣṣu, whence also Syr. גַּצָּא, whence Arab. jaṣṣ, jiṣṣ, juṣṣ, qaṣṣ, qiṣṣ (= gypsum). Gk. gypsos (= chalk), is of Sem. origin.]  | ",True
3777,גדף," to revile, blaspheme.  [JAram. גִּדֵּף (= he reviled, blasphemed), Arab. jadafa (= he cursed, blasphemed), Ethiop. gadafa (= he threw stones; also charges, accusation). The orig. meaning of this base was ‘to throw at, hurl at’. For sense development cp. Gk. diaballein (= to throw across; to calumniate, slander).]  | — Pi.  גִּדֵּף  he scorned, abused, reviled, blasphemed.  — Pu.  גֻּדַּף was scorned, was abused, was reviled, was blasphemed.  ",True
3857,גּוּמִי,"rubber.  [L. cummi, gummi, from Gk. kommi, ultimately from Egypt. kmj-t.]  | ",True
3892,גּוֹפָן,"script, kind or form of letters.  [Perhaps borrowed from Gk. grapheion (= writing), from graphein (= to write).] | ",True
3905,גּוֹרִילָה,"gorilla.  [Gk. gorilla, from an African word quoted by the Punic navigator Hanno in Periplus (about 470 B.C.E.).] | ",True
3907,גּוֹרָל,"1 lot. [The orig. meaning of גּוֹרָל prob. was ‘a small stone, pebble, a small stone for casting lots’, hence it is related to Arab. jaral, jarwal (= stones, pebbles). Gk. korallion (= coral), is prob. formed from Heb. גּוֹרָל with Gk. dimin. suff. – ion. cp. קוֹרָל.] 2 portion. [The orig. meaning of גּוֹרָל prob. was ‘a small stone, pebble, a small stone for casting lots’, hence it is related to Arab. jaral, jarwal (= stones, pebbles). Gk. korallion (= coral), is prob. formed from Heb. גּוֹרָל with Gk. dimin. suff. – ion. cp. קוֹרָל.] 3 fortune.  [The orig. meaning of גּוֹרָל prob. was ‘a small stone, pebble, a small stone for casting lots’, hence it is related to Arab. jaral, jarwal (= stones, pebbles). Gk. korallion (= coral), is prob. formed from Heb. גּוֹרָל with Gk. dimin. suff. – ion. cp. קוֹרָל.]  | ",True
3919,גּוֹתִי,"Gothic.  [Late L. Gothicus, from Gothus (= Goth), from Gk. Foithor, Goithor, Gothoi, from Gut-, the first element in Goth, Gut-piuda (= the Gothic people). For the ending of גּוֹתִי see suff. □ִי.] | ",True
3921,גַּז,"gas.  [The word gas was first used in its usual sense by the Belgian chemist Van Helmont (1577–1644). The word is not his invention, although he says that it suggested itself by Gk. chaos. The word gas was used by the first time by Paracelsus (died in 1541), who named the air by it.  | ",True
3931,"גְּזוּזְטְרָא,  גְּזוּזְטְרָה"," and NH resp.) (pl. גְּזוּזְטְרוֹת and גְּזוּזְטֽרָאוֹת) balcony, porch.  [Gk. exostra (= balcony; lit.: ‘something thrust out’), from ex (= out of), which is related to L. ex (= out of), and othein (= to thrust).] | ",True
4011,גֵּיאֹו□,"geo-.  [Gk. geo (= pertaining to the earth), from ge (= the earth). Of unknown origin.] | ",True
4015,גֵּיאוֹגְרַפְיָה,"geography.  [Gk. geographia (= description of the earth), from geographos (= earth-describing), which is compounded of geo (see גֵּיאוֹ□) and – graphia (see □גְרַפְיָה.] | ",True
4016,גֵּיאוֹדֶסְיָה,"geodesy (the science of determining the shape and size of the earth).  [Gk. geodaisia (= division of the earth), compounded of geo- (see גֵּיאוֹ□) and the stem of daiesthai (= to divide). See דֶּמוֹן.] | ",True
4017,גֵּיאוֹטְרוֹפִּיזְם,"geotropism (tendency to grow toward the center of the earth).  [Ger. Geotropismus, coined by the German botanist Albert Bernhard Frank in 1868 from Gk. geo–, Gk. trope (= a turning) and suff. – ismus. See גֵּיאוֹ□, טְרוֹפִּי and suff. □ִיזְם.] | ",True
4022,גֵּיאוֹמֶטְרְיָה,"geometry.  [Gk. geometria (= geometry), lit.: ‘measurement of the earth’, from geometres (= land measurer, geometer), which is compounded of geo– and metrein (= to measure), from metron (= measure). See גֵּיאוֹ□ and מֶטֶר.] | ",True
4030,"גֵּיהִנּוֹם,  גֵּיהִנָּם"," hell.  [ig.[[illegible]] spelt גֵּי־הִנּוֹם and meaning ‘the valley of Hinnom’, shortened from גֵּי בֶן־הִנּוֹם (= the valley of the son of Hinnom), a valley south-west and south of the old city of Jerusalem where children were sacrificed to Moloch; see גַּי. Arab. jahannam (= hell) is borrowed from גֵּיהִנָּם. Gk. geeina is also a Heb. loan word.]  | ",True
4047,גִּיטָרָה,"guitar.  [Sp. guitarra, from Arab. qītā́rah, from Gk. kithara, from Pers. sihtār. cp. צִיתָר.] | ",True
4059,גִּימַטְרִיָּא,"explanation of the sense of a word by substituting for it another word, so that the numerical value of the letters constituting either word is identical.  [Usually connected with Gk. geometria (= geometry), but prob. a metathesis of Gk. grammateia (= play upon letters), from gramma (= letter; lit.: ‘that which is written’). See גְּרַם.]  | ",True
4061,גִּימְנַסְיָה,"secondary school, high school.  [Gk. gymnasion (= gymnastic school, school), from gymnazein (= to practice gymnastic exercises; lit.: ‘to train naked’), from gymnos (= naked); so called because the athletes trained naked. cp. גִּ׳ימֽקָנָה.] | ",True
4062,גִּ׳ימְקָנָה,"gymkhana.  [A blend of Hindustani gend-khāna (= ball house), from gend (= ball), and khāna (= house), and Eng. gymnastics, which derives from Gk. gymnasticos, from gymnazein (see גִּימְנַסְיָה).] | ",True
4063,גֵּ׳ינוֹסַיְד,"genocide.  [Lit.: ‘killing a tribe’. A hybrid coined from Gk. genos (= race, tribe), and L. – cīdere, from caedere (= to kill); see גֶּן and צֶזוּרָה. The correct form would be genticide, in which both elements are of Latin origin. The word genocide was introduced by Raphael Lemkin in his “Axes Rule in Occupied Europe” (1944).] | ",True
4064,גִּינֵיקוֹלוֹגְיָה,"gynecology.  [Compounded of Gk. gyne (= woman) and logia (see □לוֹגְיָה). Gk. gyne derives from IE * gwunā, * gwenā (= woman), whence also Old I. gnā́, ganā́ (= wife of a god, goddess), jániḥ (= wife), Old Eng. cwēn (= woman, wife, queen).] | ",True
